wallet,first_buy_time,first_buy_time_utc,first_buy_mcap_usd,last_sell_time,last_sell_time_utc,n_buys,n_sells,sol_in,sol_out,tokens_bought,tokens_sold,tokens_still_held,realized_pnl_sol,realized_pnl_usd,hold_minutes,sold_out,n_trades_total
BhEfHT7yPchfZrgiEChxHGijtviMFUU9nVQWkgQyQWRd,1785083275,2026-07-26T16:27:55Z,3371.8916305915595,1785083658,2026-07-26T16:34:18Z,2,1,0.014724801999999999,0.125288059,329029.806194,329029.806194,0,0.11056325700000001,8.23475138136,6.38,True,3
FmtfLdh9urwekvhn3SVUtV1dxJj9sMt82wxKrZsJioPU,1785083478,2026-07-26T16:31:18Z,16032.70551785909,1785096673,2026-07-26T20:11:13Z,5,5,1.4458740799999998,1.554977582,1532017.483476,1532017.483476,0,0.10910350199999991,8.126028828959994,219.92,True,10
5eCQyHwCQvMvdBcNzfPqHnVGKnuT9zWYEBf2izX1gCUs,1785083146,2026-07-26T16:25:46Z,14231.137137320733,1785084834,2026-07-26T16:53:54Z,2,2,2.7251664079999998,2.833073239,7944892.056696,7944892.056696,0,0.10790683099999998,8.03690077288,28.13,True,4
9AE6Ung1QfbWmuiMLAfLxVAUXLYw4N3qN7xvW2aAmWbY,1785083455,2026-07-26T16:30:55Z,16617.138183115854,1785083655,2026-07-26T16:34:15Z,1,2,0.15457408,0.262307767,640197.117656,640197.117656,0,0.10773368699999998,8.02400500776,3.33,True,3
GCN8CBHMH46uucpMWp1p3ZeKbkbTcLMau8z1qywbk3Di,1785083416,2026-07-26T16:30:16Z,14805.859586617604,1785172620,2026-07-27T17:17:00Z,20,9,0.21835631699999997,0.325383703,31891.237379999995,31891.237379999995,0,0.10702738599999999,7.97139970928,1486.73,True,29
4Bv9Sprv71JpoXUducon6zK4ZKQrtngqfAqrb2G7MNFb,1785083110,2026-07-26T16:25:10Z,7750.41257944162,1787595975,2026-08-24T18:26:15Z,22,17,5.181446445000001,5.285634808,1194227.87565,1197966.303296,0,0.10418836300000021,7.759949276240016,41881.08,True,39
4Y9bXvngCNKWuQ8VPLRaZGqXy4zaGMGi8jPkPqjvy7Gh,1785083459,2026-07-26T16:30:59Z,11950.103607556877,1785084794,2026-07-26T16:53:14Z,3,10,0.33721397,0.43525838899999997,857836.3166700001,857836.3166700001,0,0.09804441900000001,7.302348327120001,22.25,True,13
9FCoF2Q2SzsTwjr5oEHUcBaT5SYWecmV1QmdR7dmAP33,1785083531,2026-07-26T16:32:11Z,20074.060879974844,1785083621,2026-07-26T16:33:41Z,2,1,0.20407408,0.300683593,650776.833382,650776.833382,0,0.09660951300000004,7.195476528240003,1.5,True,3
A7UQbWX8GZkNBRQW9AmMgwa5dbdvt53mmmq9c1bgqVmU,1785083160,2026-07-26T16:26:00Z,13594.60403144025,1785814246,2026-08-04T03:30:46Z,2,4,0.01220652,0.104125651,10334.942025,10334.942025,2.0609729999999997,0.09497091768698245,7.073433949326453,12184.77,False,6
niggerd597QYedtvjQDVHZTCCGyJrwHNm2i49dkm5zS,1785083368,2026-07-26T16:29:28Z,4076.8840176764106,1785083519,2026-07-26T16:31:59Z,2,14,7.1040785600000005,7.197176138,79176908.430956,79176908.43095604,0,0.09309757799999996,6.933907609439998,2.52,True,16
BiF1EpxvBVmAtW8mJtStyuW14rTdNaS7mMgHCnVdyTcs,1785083106,2026-07-26T16:25:06Z,5388.543587891896,1785083113,2026-07-26T16:25:13Z,1,1,0.252174081,0.34311338500000005,3257485.509002,3257485.509002,0,0.09093930400000005,6.773159361920005,0.12,True,2
2y2apdSDfQzTesAiiieY3YFL2DWfeMF5JPh1QTjRy7Xp,1785083491,2026-07-26T16:31:31Z,16840.513941411762,1785085830,2026-07-26T17:10:30Z,2,4,0.222905527,0.313404288,322590.512664,322590.5126639999,0,0.09049876100000001,6.740347719280001,38.98,True,6
9Uq8GVrvSTxGxTYBXvmGJdvbJSfNTdUFgq1HwzNW2xT8,1785083094,2026-07-26T16:24:54Z,3976.74841603485,1785083108,2026-07-26T16:25:08Z,1,1,0.10217408,0.19111582000000002,1783407.417263,1783407.417263,0,0.08894174000000002,6.624380795200001,0.23,True,2
Yxt5EEncm2EhVisiq4uvTtcTg7RChipSVbtq7kP8UF7,1785083306,2026-07-26T16:28:26Z,2702.026993260639,1785083373,2026-07-26T16:29:33Z,1,1,0.15346408,0.238924897,3897763.267671,3897763.267671,0,0.085460817,6.36512165016,1.12,True,2
4LmQ98faZpeZrHizD4chtAtFPw28BHP6uToC5FQR1gcU,1785083149,2026-07-26T16:25:49Z,15144.689237208693,1786129738,2026-08-07T19:08:58Z,6,5,0.804302038,0.885273387,2088870.299122,2088870.299122,0,0.08097134900000001,6.030746073520001,17443.15,True,11
1nWYcNbizMn34vsUjBSH85QZfoLaZpQuXiGZPjKJMFG,1785083151,2026-07-26T16:25:51Z,14994.955229735078,1785104001,2026-07-26T22:13:21Z,6,8,0.10707408,0.186515613,244587.02178699998,244587.02178699995,0,0.07944153300000001,5.916805377840001,347.5,True,14
2GZv3gHApNq2fkBK9v7gNMyook3MMQ5h6GwNwzq9EX7E,1785083428,2026-07-26T16:30:28Z,18877.825649438015,1785087189,2026-07-26T17:33:09Z,4,3,0.044151723999999996,0.12229580400000001,48329.159715,48329.159715,0,0.07814408,5.8201710784000005,62.68,True,7
4eDNWwYRpTZn7HvxscNQYo245qdo5LbxCAJsGrRWEMVi,1785083554,2026-07-26T16:32:34Z,24920.303849252523,1785096069,2026-07-26T20:01:09Z,8,7,0.9042281600000001,0.981719664,591294.8631400001,591294.8631399999,0,0.07749150399999989,5.771567217919992,208.58,True,15
G61u9wqqHF4fkmTCzctwjBTZaivFyis5RGrcSt4xgCyo,1785083141,2026-07-26T16:25:41Z,12784.182615355327,1785095247,2026-07-26T19:47:27Z,3,3,0.30807408,0.385063282,925871.884088,925871.884088,0,0.07698920199999999,5.73415576496,201.77,True,6
63otb3qfCMz5bghv2vyEEwMoZnhnqyv7mj6rVco1hwnH,1785083194,2026-07-26T16:26:34Z,16177.619409387553,1785083198,2026-07-26T16:26:38Z,1,1,0.51142391,0.584260871,2232513.607825,2232513.607825,0,0.07283696100000003,5.424896855280003,0.07,True,2
Bj1Xub8zasrUATFPEmAbPjbasJ3qcQiAao2a7SY6PKQ5,1785083560,2026-07-26T16:32:40Z,27746.035398682918,1785083621,2026-07-26T16:33:41Z,1,1,1.01217408,1.081661818,2556099.490124,2556099.490124,0,0.06948773799999985,5.175446726239989,1.02,True,2
Sq4hqLzhr4V1TLddaxsGh1pF8aKdGtwm96vYT7VWjEm,1785083473,2026-07-26T16:31:13Z,13248.966569781816,1785085043,2026-07-26T16:57:23Z,1,19,0.104155719,0.173553759,542695.20701,542695.2070099999,0,0.06939804,5.1687660192,26.17,True,20
2SpPHM6DVFkcwcNtt8Ls4qCsviDAt77Cz65F8MqHxssV,1785083473,2026-07-26T16:31:13Z,13147.400296237012,1785083484,2026-07-26T16:31:24Z,1,2,0.30237408,0.37055679,1618303.81682,1618303.81682,0,0.06818271000000004,5.0782482408000025,0.18,True,3
yMnjSf78zif5FUNP6aVMTdXYZnQdRquthjirvL9Kr4X,1785083496,2026-07-26T16:31:36Z,15926.703920097838,1785888443,2026-08-05T00:07:23Z,2,14,0.00787106,0.074875367,12315.975925,12315.975924999999,0,0.067004307,4.99048078536,13415.78,True,16
2vRhXKm7w5VMhSMHLHKA3Hb6YUneKMDxj68xTPYiwZB9,1785083095,2026-07-26T16:24:55Z,4108.438122650085,1785083122,2026-07-26T16:25:22Z,2,1,0.12226031500000001,0.188741859,2071491.824058,2071491.634892,0.189166,0.066481544,4.95154539712,0.45,True,3
92PeAJL5Y5vaEUA7zy2NMcRwkRTbchZFMaHXqKUGZccM,1785083418,2026-07-26T16:30:18Z,20896.73131115464,1785087396,2026-07-26T17:36:36Z,3,2,0.30807408,0.37445727,396015.907882,396015.907882,0,0.06638319000000002,4.9442199912000016,66.3,True,5
FGMJAT3Yrouh1eTWpAzNUfToupBggySqTUe8VfnJquVg,1785083466,2026-07-26T16:31:06Z,9583.910447988785,1785083473,2026-07-26T16:31:13Z,1,3,0.253160353,0.317462994,1850017.981522,1850017.981522,0,0.06430264099999997,4.789260701679997,0.12,True,4
ERoEVUWTjLA55iYoEzggXgfmTe5icpPpexTeWChzdL1k,1785083479,2026-07-26T16:31:19Z,15186.384603303242,1785083695,2026-07-26T16:34:55Z,1,2,0.10207508,0.165704005,462337.890235,462337.890235,0,0.063628925,4.739082334000001,3.6,True,3
BcKF9Hi4auwcjpb2KCjk2UBDas9ekgvAKxWJsDNShieA,1785083454,2026-07-26T16:30:54Z,16149.185591551766,1785084955,2026-07-26T16:55:55Z,4,6,0.443438408,0.504285593,888553.58245,888553.5824500001,0,0.06084718500000001,4.531898338800001,25.02,True,10
8HjCkASq2W2U4thveYTpgqTEW9526hLAk8sMK9ihBH5Y,1785083122,2026-07-26T16:25:22Z,6583.184434186966,1785100780,2026-07-26T21:19:40Z,32,25,8.40045816,8.456749715,8295929.095177,8295929.0951769985,0,0.05629155499999976,4.1925950163999826,294.3,True,57
HCyVjs5d6vYKEUd4VQ4HBW8EfRpbWWmCft9jPZunnTfT,1785083172,2026-07-26T16:26:12Z,20163.894702220758,1785085186,2026-07-26T16:59:46Z,2,2,0.08449333,0.1381738,186106.524759,186106.524759,0,0.05368047,3.9981214056,33.57,True,4
4RMb8vyjiFXZ6WGrggNkVt721Ybd1FLKsTA35Hic2tvb,1785083171,2026-07-26T16:26:11Z,19435.211599522503,1785083181,2026-07-26T16:26:21Z,1,1,0.522086924,0.5755702330000001,1897211.664251,1897211.664251,0,0.05348330900000009,3.983436854320007,0.17,True,2
8jpuDFp5HoFFHtVZZJyxUt5jwLYa8XqXsbEpCCJDdpzK,1785083538,2026-07-26T16:32:18Z,23213.35015398628,1785083726,2026-07-26T16:35:26Z,3,2,0.12237408000000001,0.175230909,398678.45975900005,398678.459759,0,0.052856828999999994,3.9367766239199997,3.13,True,5
4ghRtYKP84X7CS8YMVsVj4xuZJSYvnowmqbrrMNrN6Ch,1785083485,2026-07-26T16:31:25Z,17673.07766763896,1785083696,2026-07-26T16:34:56Z,1,19,0.28477408000000004,0.333771336,1083503.371851,1083503.371851,0,0.04899725599999994,3.6493156268799956,3.52,True,20
ByV1UsQzksXJ8MG3rNFwDnaTTbHk9iThWc12nEVKjdHL,1785083368,2026-07-26T16:29:28Z,4531.48087417617,1785083483,2026-07-26T16:31:23Z,2,2,0.246324688,0.294274957,2743826.4045639997,2743826.4045639997,0,0.047950269000000004,3.5713360351200003,1.92,True,4
7ikPbksKsuAC3x6YLHDtrwc4XGn6jorn3RJ5zTqDbnCe,1785083234,2026-07-26T16:27:14Z,4344.715584290504,1785085567,2026-07-26T17:06:07Z,7,7,1.174309826,1.2211250260000002,2930300.027061,2930300.027061,0,0.04681520000000004,3.4867960960000035,38.88,True,14
56S29mZ3wqvw8hATuUUFqKhGcSGYFASRRFNT38W8q7G3,1785083401,2026-07-26T16:30:01Z,10829.525748566964,1787462534,2026-08-23T05:22:14Z,7,5,0.124498807,0.17051605599999997,801758.7861250001,801758.7962360001,0,0.046017248999999996,3.42736470552,39652.22,True,12
Fn8WJ5afkGJp424indxe9jqNZDjbUDPsMcCm3tP8HEeP,1785083142,2026-07-26T16:25:42Z,13092.916648438359,1785083448,2026-07-26T16:30:48Z,3,3,0.306785012,0.35218055800000003,1504832.513079,1504832.513079,0,0.045395545999999995,3.38106026608,5.1,True,6
6zH2qz3ESvhCcTkL7hTmMtsUZKgf9QpbnXTnD2UQQzpr,1785083538,2026-07-26T16:32:18Z,21164.40873831464,1785083548,2026-07-26T16:32:28Z,1,1,0.30207508,0.346315044,995242.695292,995242.695292,0,0.04423996400000002,3.2949925187200018,0.17,True,2
3Vggwn3LPougvnGa8zpYJMEN9L38tSRa45gv9odiSVF1,1785083095,2026-07-26T16:24:55Z,4000.6714555223775,1785083129,2026-07-26T16:25:29Z,1,1,0.07709408,0.120061844,1329557.302441,1329557.302441,0,0.042967764000000006,3.2002390627200006,0.57,True,2
JDMFX2Ecv2xKr7dkzPpbDmrJzfe28LckopGB1Y7LpVm8,1785083160,2026-07-26T16:26:00Z,13568.722619098005,1785084465,2026-07-26T16:47:45Z,3,3,0.47123317200000003,0.513814365,1184084.864585,1184084.864585,0,0.04258119299999999,3.1714472546399994,21.75,True,6
BoduAmZsXFZZMPXWC53uJJACJENzNt2HtZGbQtQhMWfE,1785083368,2026-07-26T16:29:28Z,4553.355733021285,1785083482,2026-07-26T16:31:22Z,2,2,0.204520708,0.246631872,2281370.106736,2281370.106736,0,0.04211116399999999,3.13643949472,1.9,True,4
Crw9sLFvqdJsUmyRf4kB21HyGKq6G3Cj6oPWs8b3hZPP,1785083490,2026-07-26T16:31:30Z,16969.623854692614,1785768148,2026-08-03T14:42:28Z,4,4,0.23341183600000004,0.27551015,425208.333884,425208.333884,0,0.04209831399999994,3.135482426719996,11410.97,True,8
ASfj1vNSroFe96smvafmfpmXjJmAmtFLc5d7CuPkETAd,1785083545,2026-07-26T16:32:25Z,25258.191548851722,1785083998,2026-07-26T16:39:58Z,2,9,0.20427408000000002,0.245778828,442587.397477,442587.39747699996,0,0.041504747999999994,3.0912736310399995,7.55,True,11
3fkWD24JcopUf4mKTiZcf5SpUUyxbRkT3zN4PVVqARwk,1785083175,2026-07-26T16:26:15Z,18997.624573776317,1785083595,2026-07-26T16:33:15Z,1,1,0.10217408,0.14210211399999997,369585.207378,369585.207378,0,0.03992803399999997,2.973839972319998,7.0,True,2
2ciTxMWCzn3kNoqYYnFT2mzJLX72k1ermzGRcUQ33d4M,1785083154,2026-07-26T16:25:54Z,13550.5156240903,1785083534,2026-07-26T16:32:14Z,1,1,0.05307408,0.092532915,261693.456791,261693.456791,0,0.03945883499999999,2.9388940307999993,6.33,True,2
5tyMwUMhWypAnAejQ32wczDdvYzQf3BUF6QM9yLZWsua,1785083418,2026-07-26T16:30:18Z,20960.309319750006,1785083728,2026-07-26T16:35:28Z,2,2,0.304646068,0.342719922,964752.172947,964752.172947,0,0.03807385400000002,2.8357406459200014,5.17,True,4
2QKPVT9kiQr4xr2te69p5g9wgFNmUwdjXfKkNQ52xiqs,1785083476,2026-07-26T16:31:16Z,15715.281606992998,1785083538,2026-07-26T16:32:18Z,1,2,0.10407408,0.141239333,451290.839013,451290.839013,0,0.03716525299999999,2.768068043439999,1.03,True,3
4srvoJDnqZyPZdaTFovFHf6PT5H73rKhz5zLe69SiXCf,1785083473,2026-07-26T16:31:13Z,12477.967801593439,1785083497,2026-07-26T16:31:37Z,1,2,0.14603928,0.18290621299999998,818459.733472,818459.733472,0,0.03686693299999999,2.7458491698399996,0.4,True,3
6YVGVTZ2CE4r83DpwXcpKtA47JLubu55G2n89VmAQtCq,1785083485,2026-07-26T16:31:25Z,17877.602347542448,1785083532,2026-07-26T16:32:12Z,1,1,0.20209408,0.23754607,785479.049953,785479.049953,0,0.03545198999999999,2.6404642151999993,0.78,True,2
EeZGKJtLJdF7CnVEuDX93LABAcvk6RGj7qw3p7yy7weR,1785083538,2026-07-26T16:32:18Z,23696.67169376603,1785083688,2026-07-26T16:34:48Z,1,2,1.01307408,1.0475297380000002,2992894.017019,2992894.017019,0,0.034455657999999945,2.5662574078399962,2.5,True,3
4qm3n6CUu27JbQgXXiHsskYJ3XCcQXgYyi1uZc14h2ZS,1785083424,2026-07-26T16:30:24Z,18131.658396125633,1785084038,2026-07-26T16:40:38Z,5,4,0.60857408,0.642721396,1532378.298879,1532378.2988790001,0,0.03414731599999997,2.543292095679998,10.23,True,9
HXQFEgBUZf4rBWXskHLFyRNcXGZKBrMEd8mbH22F2pXH,1785083548,2026-07-26T16:32:28Z,25016.293325331982,1785898335,2026-08-05T02:52:15Z,12,7,2.00616816,2.039711876,831215.3414029998,831215.3414029999,0,0.03354371600000006,2.4983359676800045,13579.78,True,19
9JRyxXeHdr8GqceEJLmuruKyFBy5ncz8kh5NCGadjMgr,1785083221,2026-07-26T16:27:01Z,4856.644622122499,1785701718,2026-08-02T20:15:18Z,10,4,0.14477832799999998,0.153613765,205353.326042,205319.595539,33.730503,0.031889113999999996,2.37510121072,10308.28,False,14
HHYrTocnC6Xx1pj45x7cKsh4nXNLTYKRpGwm6LcMXjTz,1785083266,2026-07-26T16:27:46Z,3442.6701713895604,1785325024,2026-07-29T11:37:04Z,3,3,0.11999256,0.150548457,208722.987211,208722.987211,0,0.030555897,2.27580320856,4029.3,True,6
EZRLgpJZdLgT8ZCo1ntY1fLw8x65H9xcDRuPGvPP1m8G,1785083418,2026-07-26T16:30:18Z,19073.8811403079,1785707855,2026-08-02T21:57:35Z,3,3,1.0565481600000002,1.085845723,1956194.547292,1956194.547292,0,0.02929756299999993,2.182082492239995,10407.28,True,6
FFuQV9SEeeSsV5auYzzsb6vZ6PH9fhmmUvetW5jnXWc,1785083482,2026-07-26T16:31:22Z,15733.365196974204,1785084192,2026-07-26T16:43:12Z,2,2,0.04307408,0.07124287100000001,108756.578278,108756.578278,0,0.028168791000000006,2.0980115536800006,11.83,True,4
J7eGtUDzggufnqrVZXnZ1FBK15PK69i7dV3SvJvMbd6J,1785083558,2026-07-26T16:32:38Z,26751.876637881218,1785783285,2026-08-03T18:54:45Z,5,4,1.172077951,1.19946589,1752255.5319989999,1752255.5319989999,0,0.027387939000000028,2.039853696720002,11662.12,True,9
CLbNcbTdGRgrG5crCMrcUWr5EU6nohiNcyCd9uYrfmB5,1785083179,2026-07-26T16:26:19Z,21851.82973342442,1785097385,2026-07-26T20:23:05Z,4,7,0.29639256,0.323638378,106601.357782,106601.357782,0,0.027245817999999974,2.029268524639998,236.77,True,11
ontrU64W3C2bdTEotmXSCZHYC7nw89zWE81TCJRiKHF,1785083405,2026-07-26T16:30:05Z,13730.496071140893,1785083435,2026-07-26T16:30:35Z,1,2,0.15307408,0.179581971,774789.484182,774789.484182,0,0.026507890999999992,1.9743077216799996,0.5,True,3
138rfRUFWt9EfUnVoCjN3f9wTMxocWZhMVXkWUofvqF9,1785083401,2026-07-26T16:30:01Z,12766.882752403946,1785083453,2026-07-26T16:30:53Z,1,1,0.10217408,0.126927546,549957.350902,549957.350902,0,0.024753466000000002,1.8436381476800003,0.87,True,2
9iYFPoMEzVD8fV6r51pdhguw3VL1HKCuv4q281gXV4c3,1785083079,2026-07-26T16:24:39Z,3405.820736693592,1785083098,2026-07-26T16:24:58Z,1,1,0.030079125999999998,0.054180091,582959.081376,582959.081376,0,0.024100965000000002,1.7950398732000001,0.32,True,2
9cVAhv6wSJRLXCiMTEXaVssAo8ydwYipFVMJNzg1Cwhi,1785083154,2026-07-26T16:25:54Z,13523.47289183007,1785128560,2026-07-27T05:02:40Z,4,6,0.051060358,0.074976717,1419246.899414,1419246.8994139999,0,0.023916359,1.7812904183200002,756.77,True,10
H1NMKd5wwDtdzcjwfp5r9LVLaHbTPBiKypQ8YE1aVuLE,1785083187,2026-07-26T16:26:27Z,18077.844446893632,1785083418,2026-07-26T16:30:18Z,2,1,0.10002408,0.123296107,476653.610889,476653.610889,0,0.023272027,1.7333005709600002,3.85,True,3
CM696NQZpEEmrymG8ghouWPupVDavbtBn4ZYvzqmZaXa,1785083431,2026-07-26T16:30:31Z,15310.027025024912,1785084085,2026-07-26T16:41:25Z,3,6,0.237839961,0.261060411,537492.151156,537492.151156,0,0.023220450000000014,1.7294591160000012,10.9,True,9
8axH7qoBwDjEruiucFm67RjrUQt9Df37jMBU4dGePVaf,1785083538,2026-07-26T16:32:18Z,23942.911213794298,1785083610,2026-07-26T16:33:30Z,1,1,0.082074081,0.10261998,234599.409938,234599.409938,0,0.020545899000000006,1.5302585575200005,1.2,True,2
H3HAyZcLcjWxCyfhULbwyfE3CF9tnn2uVjKkqtQraqf5,1785083513,2026-07-26T16:31:53Z,16243.24027841391,1785086256,2026-07-26T17:17:36Z,5,7,0.37416316000000005,0.392660826,715498.090557,715498.090557,0,0.018497666000000045,1.3777061636800034,45.72,True,12
CAgFLkrTYuzjRarpJLUXPQhv214KGdP7eGqxQF1qtpRp,1785083394,2026-07-26T16:29:54Z,6814.544372118685,1785083504,2026-07-26T16:31:44Z,1,1,0.030281583,0.048298957999999996,284512.058947,284512.058947,0,0.018017374999999995,1.3419340899999996,1.83,True,2
37T4YzC82kyM9jYYNfmLi4XxWXoTsYJWM4VbHeDTGoEN,1785083178,2026-07-26T16:26:18Z,21529.731854764636,1785083575,2026-07-26T16:32:55Z,1,1,0.10407408,0.121363651,329412.491971,329412.491971,0,0.017289571000000004,1.2877272480800004,6.62,True,2
8yban3741hUrGuqutxCvnortoq3MD38HA7kaodyXR6c7,1785083548,2026-07-26T16:32:28Z,25634.441215397,1785083760,2026-07-26T16:36:00Z,1,1,0.043200366999999996,0.059687968,109559.494505,109559.494505,0,0.016487601000000005,1.2279965224800005,3.53,True,2
5oiHrztb8HUZhzzDR9xK4DUeJTvnfewfjrZM9r5yexX6,1785083485,2026-07-26T16:31:25Z,17610.41847073245,1785083555,2026-07-26T16:32:35Z,1,1,0.05257408,0.06730796500000001,201362.692253,201362.692253,0,0.014733885000000002,1.0973797548000002,1.17,True,2
GSd9FrhvNhs1Cfm67hV3bBhapBQf5b8uXZQ9xqs2wmQz,1785083494,2026-07-26T16:31:34Z,16024.810137419287,1785083730,2026-07-26T16:35:30Z,2,2,0.02088962,0.032358799,75064.65039699999,75064.65039699999,0,0.011469178999999998,0.8542244519199998,3.93,True,4
EQcBffX5pXLTKZc3z9N684H29vZs9rfpUYxuDhRzexKf,1785083149,2026-07-26T16:25:49Z,15108.585105095206,1785083201,2026-07-26T16:26:41Z,1,1,0.10317408,0.1146201,469412.759197,469412.759197,0,0.011446020000000001,0.8524995696000002,0.87,True,2
8pyP5ssNhtYY77ioqRysFYXsFUSUDN5fJk4g3GT8Xaav,1785083548,2026-07-26T16:32:28Z,24960.27640503081,1785083612,2026-07-26T16:33:32Z,1,1,0.10707408,0.118487965,281296.605208,281296.605208,0,0.011413884999999999,0.8501061548,1.07,True,2
4mTSjV6re8DPPdanrjg2KkX9J84f7b4JUm75LJfUAp9R,1785083461,2026-07-26T16:31:01Z,11277.800610560398,1785083479,2026-07-26T16:31:19Z,1,1,0.053574079999999996,0.063976601,314430.215378,314430.215378,0,0.010402520999999998,0.7747797640799999,0.3,True,2
6FWPZ1BiXS4WU35oaggD8vNFkontnGsgbE1ei56STrqS,1785083473,2026-07-26T16:31:13Z,12858.833963146537,1787702989,2026-08-26T00:09:49Z,2,2,0.35964816,0.36943771700000005,827624.3621,827624.3621,0,0.009789557000000032,0.7291262053600024,43658.6,True,4
Asv93YcxAm5DXJ69hcBrmSnb7V8okFAqUkm3MpAens4i,1785083519,2026-07-26T16:31:59Z,16221.698183446211,1785085674,2026-07-26T17:07:54Z,15,31,4.50282408,4.5121712480000005,3973699.616293,3973699.6162929987,0,0.00934716800000035,0.696177072640026,35.92,True,46
BJhKQNuN3Tpi5EkJ6rV5gdG5Kf1rDNWfkx4jinNmj2T1,1785083087,2026-07-26T16:24:47Z,3415.3147595232854,1785083169,2026-07-26T16:26:09Z,3,2,0.25210408,0.26076544,2682779.821676,2682779.821676,0,0.00866136000000002,0.6450980928000016,1.37,True,5
GkmAwmE1Pg7CBEwUvRQTWM8gZ5Tp6Yd77jWwkNGb4Wnm,1785083119,2026-07-26T16:25:19Z,5784.222655788892,1785083137,2026-07-26T16:25:37Z,1,1,0.053534846999999997,0.060979568,613060.99125,613060.99125,0,0.007444721000000001,0.5544828200800002,0.3,True,2
5T19jxWiuHqUJH9UMEunrajMFteyZY2FDg4KZXoRbYtr,1785083462,2026-07-26T16:31:02Z,11245.096917132318,1785121191,2026-07-27T02:59:51Z,3,3,0.389025564,0.396291993,457432.912495,457432.912495,0,0.0072664290000000326,0.5412036319200024,628.82,True,6
8bpe4gWuAvniwHt8mxtzrKn7ixLviePa8ymb6PP8ftXc,1785083394,2026-07-26T16:29:54Z,6818.484285412867,1785086756,2026-07-26T17:25:56Z,2,2,0.01201968,0.016980481999999998,53137.699243,53137.699243,0,0.0049608019999999985,0.3694805329599999,56.03,True,4
2HL9h6zXHLtYyej6JcpAggFL7dPA7ksHmN8BJcaqtVty,1785083178,2026-07-26T16:26:18Z,21505.956334748735,1785084142,2026-07-26T16:42:22Z,4,2,0.14187712,0.146183925,188511.823399,188511.823399,0,0.004306804999999999,0.3207708363999999,16.07,True,6
HGX7UUFYW5y2tqp4b8sXTYw21hkNKVwaQokTNYZdJTjL,1785083450,2026-07-26T16:30:50Z,16039.566957623134,1785084199,2026-07-26T16:43:19Z,1,1,0.00368908,0.007367459,6632.494157,6632.494157,0,0.0036783789999999994,0.27396566792,12.48,True,2
1gqtDt2aDkVJ2PzLrN2uuBGKzQxz7hTMv5rCQjf8gXS,1785083469,2026-07-26T16:31:09Z,11736.452482556,1785120947,2026-07-27T02:55:47Z,3,3,0.025448159999999997,0.028872043,73531.436864,73531.436864,0,0.0034238830000000013,0.25501080584000013,624.63,True,6
Adts2vARCKwQSt7ae1LALsU2QaTda1Qz7edoUKx8woQ7,1785083546,2026-07-26T16:32:26Z,25194.156591782747,1785083561,2026-07-26T16:32:41Z,1,1,0.04708408,0.050273768,125408.384743,125408.384743,0,0.003189688000000003,0.23756796224000024,0.25,True,2
F5K7wpAkG1UZEt53nu6tepNeXspFd7ZFYk162VrZ2J7E,1785083095,2026-07-26T16:24:55Z,4812.009419859206,1785083097,2026-07-26T16:24:57Z,1,1,0.303160291,0.30584517,4421539.158434,4421539.158434,0,0.0026848789999999734,0.19996978791999803,0.03,True,2
4CRdPC5wqhQxNBLVAY2YN9NYbgwfGL23dNzmQMixhzLW,1785083166,2026-07-26T16:26:06Z,20047.806763408513,1785083497,2026-07-26T16:31:37Z,2,6,0.031361904,0.033384149,124946.288508,124946.28850800001,0,0.0020222449999999993,0.15061680759999996,5.52,True,8
5fyu4QvFMBcfzzBc9TgpvCHq4E1atgQdy6Sa6Ee9mzrB,1785083417,2026-07-26T16:30:17Z,14262.251105382602,1785083451,2026-07-26T16:30:51Z,1,1,0.028329129999999998,0.030319505,124341.890275,124341.890275,0,0.0019903750000000026,0.1482431300000002,0.57,True,2
CN93KGat8NehMA1e3EzbtrpvUWYCxVbxgEg1iyBH3urW,1785083437,2026-07-26T16:30:37Z,16523.7892767671,1785083451,2026-07-26T16:30:51Z,1,3,0.1031576,0.10467360299999998,429209.214845,429209.21484499995,0,0.001516002999999988,0.11291190343999911,0.23,True,4
GZTdqMLviYuUALdSnwAHxUeVyh1bRezw4X1ucc4LJu96,1785083414,2026-07-26T16:30:14Z,14994.286853810445,1786048347,2026-08-06T20:32:27Z,11,14,2.02486331,2.0261332690000002,226873.540722,226873.54072199998,0,0.0012699589999999317,0.09458654631999491,16082.22,True,25
3JviceZKAh4DMLyPXun7Jvc1Zbf7HThgQ8dPRZo88sY8,1785083474,2026-07-26T16:31:14Z,14622.013478245997,1785085710,2026-07-26T17:08:30Z,5,4,0.16640776,0.16751455299999998,348394.73549500003,348394.73549500003,0,0.0011067929999999987,0.08243394263999991,37.27,True,9
4dniuvskLMwsqB83ZVA5EmFcK5zhDZa934H3XRg4WCsc,1785083095,2026-07-26T16:24:55Z,4120.274226192157,1785083096,2026-07-26T16:24:56Z,1,1,0.00707908,0.008085015000000001,86064.196732,86064.196732,0,0.0010059350000000012,0.07492203880000009,0.02,True,2
FQ31GLz5DoZkJzjhbNhhRAKDH3y7vbiWc34kDYofW1fn,1785083429,2026-07-26T16:30:29Z,18924.409404650778,1785084367,2026-07-26T16:46:07Z,4,4,0.05209408,0.052638508,132046.302105,132046.302105,0,0.0005444280000000022,0.040548997440000165,15.63,True,8
