wallet,first_buy_time_utc,first_buy_mcap_usd,n_buys,tokens_bought,eth_in,usd_in,n_sells,tokens_sold,eth_out,usd_out,realized_pnl_eth,realized_pnl_usd,tokens_left_at_window_close,current_onchain_balance,current_usd_value,status
0xea6e3feb351d1233fb641ac3c3609c7a6f6ef230,2026-08-31T17:26:20Z,87244.49,1,1123289.0677,0.0396,98.0,1,1123289.0677,0.02538956,62.83,-0.01421044,-35.17,0,0.0,0.0,sold out in window
0x40e3844eb2b22f36d7550ee7aa655ec21e6bb21c,2026-08-31T17:26:20Z,88512.41,1,1107198.3008,0.0396,98.0,1,1107198.3008,0.02474166,61.23,-0.01485834,-36.77,0,0.0,0.0,sold out in window
0xf2d6fb49538826ddfa0153467d74a16eb8b8bddf,2026-08-31T17:52:14Z,67149.42,1,1094582.5793,0.0297,73.5,1,1094582.5793,0.02712036,67.12,-0.00257964,-6.38,0,0.0,0.0,sold out in window
0xe6dc4e06e2e2b362491eab6312a6d57200db54e7,2026-08-31T17:26:20Z,89789.47,1,1091450.818,0.0396,98.0,1,1091450.818,0.0238415,59.0,-0.0157585,-39.0,0,0.0,0.0,sold out in window
0x51eeed73447d5af0ff015520831f7e1fb071c245,2026-08-31T17:24:19Z,65969.83,2,1071177.6216,0.0297,73.5,2,1071177.6216,0.03522608,87.18,0.00552608,13.68,0,0.0,0.0,sold out in window
0xfee1cc16946b311d7b4b1328c1edc09f84d99282,2026-08-31T17:24:19Z,66520.25,2,1063749.6959,0.0297,73.5,2,1063749.6959,0.03474807,85.99,0.00504807,12.49,0,0.0,0.0,sold out in window
0x32770dd2b599871b109d190b7702c5ca12311287,2026-08-31T17:24:19Z,67072.96,2,1056405.2296,0.0297,73.5,2,1056405.2296,0.03427996,84.84,0.00457996,11.33,0,0.0,0.0,sold out in window
0x558cc08f3f6ac487cd2ee3f931c741de62c36f73,2026-08-31T17:21:05Z,48165.75,1,1054637.2821,0.02052613,50.8,1,1054637.2821,0.02498034,61.82,0.00445421,11.02,0,0.0,0.0,sold out in window
0xb64b9f830723a7caaf46235fb46218d51495f464,2026-08-31T17:23:44Z,71513.1,1,1027792.028,0.0297,73.5,1,1027792.028,0.02988982,73.97,0.00018982,0.47,0,0.0,0.0,sold out in window
0xbfafec323fb6c3c7b062a85182528e08c2a11a16,2026-08-31T17:26:42Z,89258.51,1,1010100.1873,0.03643172,90.16,1,1010100.1873,0.02514215,62.22,-0.01128957,-27.94,0,0.0,0.0,sold out in window
0xe7350161ee8f64e460e761c4817931beb1c48b69,2026-08-31T18:33:56Z,56180.0,1,1003034.0947,0.02277,56.35,1,1003034.0947,0.02303279,57.0,0.00026279,0.65,0,0.0,0.0,sold out in window
0xf4c857d794b08ea1c022383643bba6e29caa0397,2026-08-31T17:21:32Z,38498.14,1,976409.246,0.01518928,37.59,1,976409.246,0.02588608,64.06,0.01069679,26.47,0,0.0,0.0,sold out in window
0x999b8d92dcccd7502e6b5fc523cbfe06770edec2,2026-08-31T17:23:23Z,51493.98,1,951575.2229,0.0198,49.0,2,951575.2229,0.03281537,81.21,0.01301537,32.21,0,0.0,0.0,sold out in window
0xe89e559408ed98a11edc6491c59573fbff907750,2026-08-31T17:21:56Z,53415.41,1,926611.8048,0.02,49.5,1,463305.9024,0.02092412,51.78,0.01092412,27.03,463305.9024,0.0,0.0,exited after window
0x7be530eff1e8e066db20b66166357853e8bbc300,2026-08-31T17:55:03Z,79792.01,1,921152.2482,0.0297,73.5,1,921152.2482,0.02307261,57.1,-0.00662739,-16.4,0,0.0,0.0,sold out in window
0x4f91cb329afca535f79e1c219c7455cc689b855d,2026-08-31T17:26:29Z,95249.15,1,900277.7051,0.03465,85.75,1,900277.7051,0.02209199,54.67,-0.01255801,-31.08,0,0.0,0.0,sold out in window
0x9f095839552760ce55b9e42a403706f209059f1a,2026-08-31T18:11:18Z,57065.61,1,876798.1882,0.02021807,50.04,1,876798.1882,0.02073679,51.32,0.00051872,1.28,0,0.0,0.0,sold out in window
0x5f040aef6bfa92bf64ec3efec9d5673cbcb49be5,2026-08-31T17:24:31Z,83950.4,1,875524.0112,0.0297,73.5,1,875524.0112,0.02625437,64.97,-0.00344563,-8.53,0.0,0.0,0.0,sold out in window
0x757119b903a98d32e7423f3469dc2166c047ccd7,2026-08-31T17:47:14Z,84911.61,1,874356.5519,0.03,74.24,1,874356.5519,0.02721873,67.36,-0.00278127,-6.88,0.0,0.0,0.0,sold out in window
0x99c9c4a40ff0265ae093e7cf4052e6b45de051bb,2026-08-31T17:24:12Z,65773.33,2,869429.8869,0.02376,58.8,2,869429.8869,0.02891515,71.56,0.00515515,12.76,0.0,0.0,0.0,sold out in window
0x889f7af4c84042de6c1625eef82d2d91fe43790b,2026-08-31T17:31:02Z,57435.42,6,861972.9118,0.02378341,58.86,4,809481.6125,0.02741117,67.84,0.00543042,13.44,52491.2993,93.335,0.01,still holds
0x24ceb55f108fc4ebdb1eae25814991a787a58964,2026-08-31T17:32:24Z,63706.68,2,840025.7057,0.021384,52.92,1,840025.7057,0.02835713,70.18,0.00697313,17.26,0.0,0.0,0.0,sold out in window
0x0417a7b73798058867e261cf763578087c6d41da,2026-08-31T18:04:36Z,58401.93,1,839020.0989,0.0198,49.0,1,839020.0989,0.02873394,71.11,0.00893394,22.11,0,0.0,0.0,sold out in window
0x955280a713457f620bd527c7cb92281875487f7d,2026-08-31T17:51:42Z,63923.57,3,838605.1415,0.0204632,50.64,2,838605.1415,0.02511863,62.16,0.00465542,11.52,0,209878.8086,22.46,still holds
0xb50b48bb12c89c29508d48cd9a868ef5fc189f63,2026-08-31T21:15:39Z,117075.63,1,837072.4338,0.0396,98.0,1,837072.4338,0.04181048,103.47,0.00221048,5.47,0,398410.1354,42.63,still holds
0x1d20f3c6368ec8d94c35d8015eb73a11c18425a6,2026-08-31T17:23:08Z,58649.13,1,834776.5135,0.01978324,48.96,1,834776.5135,0.03408251,84.35,0.01429927,35.39,0,0.0,0.0,sold out in window
0xd4fc408ca11101950ddc06bf054489dd522ed6fd,2026-08-31T18:13:41Z,59338.18,1,834123.1535,0.02,49.5,1,834123.1535,0.02880391,71.28,0.00880391,21.79,0,0.0,0.0,sold out in window
0xa4af68f6f023e4aeafb2211a3947e3dcaf9ecb24,2026-08-31T17:23:30Z,55934.04,3,828956.6225,0.02326333,57.57,2,828956.6225,0.02478721,61.34,0.00152388,3.77,0.0,0.0,0.0,sold out in window
0xc63152cc906cbb9a03dfe041369a9f9d6c4f63af,2026-08-31T17:24:53Z,100600.29,1,811800.0829,0.033,81.67,1,811800.0829,0.02470536,61.14,-0.00829464,-20.53,0,0.0,0.0,sold out in window
0xa3cee33cce8ac75ee965e988f01da9b688888888,2026-08-31T17:24:53Z,101733.96,1,802753.8082,0.033,81.67,1,802753.8082,0.02466679,61.04,-0.00833321,-20.62,0,0.0,0.0,sold out in window
0x5586abd3b391600a87e6b2af112b8ec2595f2c33,2026-08-31T17:31:20Z,58841.68,1,799439.7819,0.019008,47.04,1,799439.7819,0.01818751,45.01,-0.00082049,-2.03,0,0.0,0.0,sold out in window
0xb77a81c2dbb917209cca7ef06915c61bbe19b927,2026-08-31T17:38:46Z,76630.33,1,799298.2517,0.02475,61.25,1,799298.2517,0.02429845,60.13,-0.00045155,-1.12,0,0.0,0.0,sold out in window
0x1dcc5344e6976bfda524bb5c815e0ace453d958d,2026-08-31T17:24:53Z,102873.98,1,793857.9061,0.033,81.67,1,793857.9061,0.02462831,60.95,-0.00837169,-20.72,0,0.0,0.0,sold out in window
0x9ca1fb0b7fcd05f5b393d11abe250ec1a8514f2e,2026-08-31T21:17:54Z,125162.83,1,783335.8609,0.03961768,98.04,1,783335.8609,0.03864684,95.64,-0.00097084,-2.4,0,0.0,0.0,sold out in window
0x8e1f7ac48c52120e9ba860208cb4cc23e4cf9167,2026-08-31T17:25:38Z,75174.78,1,777639.505,0.02362197,58.46,1,777639.505,0.02415547,59.78,0.0005335,1.32,0,0.0,0.0,sold out in window
0x4cee3dd11d8eeda0df24d9b0d76e8e7e113f29f8,2026-08-31T17:24:30Z,79947.39,1,766134.9241,0.02475,61.25,1,766134.9241,0.02852186,70.59,0.00377186,9.33,0,0.0,0.0,sold out in window
0x2c4c7c6cb0b188bfb3b04b5e8d59bcd93d01d934,2026-08-31T17:24:30Z,80705.02,1,758942.7282,0.02475,61.25,1,758942.7282,0.02797225,69.22,0.00322225,7.97,0,0.0,0.0,sold out in window
0x0306ce12db54b46ff31e1a3663a9b1692a20e40f,2026-08-31T17:35:57Z,62043.66,1,758467.8537,0.01901517,47.06,1,758467.8537,0.01950774,48.28,0.00049257,1.22,0,0.0,0.0,sold out in window
0x8d729f245824d9790a478152e93723a49760e120,2026-08-31T17:24:30Z,81466.23,1,751851.3357,0.02475,61.25,1,751851.3357,0.02743838,67.9,0.00268838,6.65,0,0.0,0.0,sold out in window
0x2568ccba1e26f92b5f1d80ead1e5c071bc6e8f62,2026-08-31T17:24:30Z,82231.0,1,744858.8717,0.02475,61.25,1,744858.8717,0.02691965,66.62,0.00216965,5.37,0.0,0.0,0.0,sold out in window
0x8401abf78b098c0742da87ab258d8055fee73806,2026-08-31T17:22:31Z,66357.37,1,738431.814,0.0198,49.0,1,738431.814,0.0157905,39.08,-0.0040095,-9.92,0,0.0,0.0,sold out in window
0xd253ce86cdc350f19e80d30a3e52425192e5000f,2026-08-31T17:22:14Z,69189.52,1,708205.3906,0.0198,49.0,1,708205.3906,0.0167633,41.49,-0.0030367,-7.52,0,0.0,0.0,sold out in window
0x51c100821566b8a06feb3043db393b12cfc36ecc,2026-08-31T17:22:49Z,70042.15,1,699584.3994,0.0198,49.0,1,699584.3994,0.01805143,44.67,-0.00174857,-4.33,0,0.0,0.0,sold out in window
0xa01b1395e4963477cd6641f81596fe9228883d3d,2026-08-31T17:23:58Z,71347.99,1,686780.3328,0.0198,49.0,1,686780.3328,0.01955977,48.41,-0.00024023,-0.59,0,0.0,0.0,sold out in window
0x155c70a230a2c1347623ba3759ea0a61476f7df8,2026-08-31T17:27:13Z,84152.23,3,683163.2113,0.01786984,44.22,3,683163.2113,0.01986737,49.17,0.00199753,4.94,0,0.0,0.0,sold out in window
0x55efe8a691ffc9603199d693a9bc341716fa32c0,2026-08-31T17:24:52Z,100894.76,1,681224.3489,0.0277731,68.73,1,681224.3489,0.01730359,42.82,-0.01046951,-25.91,0,0.0,0.0,sold out in window
0x40645961eb38eaec65e9a0433cffa0c1a43eab01,2026-08-31T17:26:56Z,77847.82,2,672386.9447,0.01983834,49.1,1,672386.9447,0.01659852,41.08,-0.00323982,-8.02,0,0.0,0.0,sold out in window
0x36bcfcf8cdd3f4efa95a2dbeb084db2949e9ac6f,2026-08-31T18:19:09Z,72968.44,1,671528.6077,0.0198,49.0,1,671528.6077,0.02080153,51.48,0.00100153,2.48,0,0.0,0.0,sold out in window
0xd877c84fd708939c90d28c9eed20d19c88db0f7d,2026-08-31T17:25:00Z,102172.6,1,669544.0005,0.02764262,68.41,1,669544.0005,0.0216417,53.56,-0.00600091,-14.85,0.0,0.0,0.0,sold out in window
0xc731b0e351174188247fae4f5ef28a06dd3b2d3f,2026-08-31T17:54:04Z,74604.86,1,663433.2548,0.02,49.5,1,663433.2548,0.02307668,57.11,0.00307668,7.61,0,0.0,0.0,sold out in window
0x6398cc73d910314a56332cb066b93433b7eb245e,2026-08-31T17:24:31Z,83140.28,1,661340.8952,0.02221787,54.98,2,661340.8952,0.0148478,36.74,-0.00737007,-18.24,0.0,0.0,0.0,sold out in window
0x41620623298efb26473727d3c8c40ab6099c4f8b,2026-08-31T17:25:34Z,74116.92,1,661122.8891,0.0198,49.0,1,661122.8891,0.01805195,44.67,-0.00174805,-4.33,0,0.0,0.0,sold out in window
0x520d46d02d177a65d4ac11d8faa3c32db367b800,2026-08-31T17:26:35Z,94855.86,2,660306.8784,0.01992,49.3,1,660306.8784,0.01827319,45.22,-0.00164681,-4.08,0,0.0,0.0,sold out in window
0xb2b353eb89ac23e11f4833e693a4bb0260959065,2026-08-31T17:24:26Z,74312.26,1,659385.0715,0.0198,49.0,2,659385.0715,0.0232623,57.57,0.0034623,8.57,0,0.0,0.0,sold out in window
0x91c91ba7f5c2bea4225689dade837aa57d4eb86c,2026-08-31T17:25:37Z,74615.75,1,657852.2817,0.01983465,49.09,1,657852.2817,0.0211201,52.27,0.00128545,3.18,0,0.0,0.0,sold out in window
0x72d16ec29c1e6411c5d1689cb47ab4ffabdec464,2026-08-31T17:23:47Z,74691.05,1,656349.9474,0.01980932,49.02,1,656349.9474,0.02469175,61.11,0.00488242,12.08,0.0,0.0,0.0,sold out in window
0xf67b91977f3efd98647a28fb6441b343b58d496d,2026-08-31T17:54:04Z,75193.09,1,651660.8198,0.0198,49.0,1,651660.8198,0.01875469,46.41,-0.00104531,-2.59,0,0.0,0.0,sold out in window
0xd2754aa3324109916ad33fe10fa82338cd754f44,2026-08-31T17:29:14Z,54492.16,1,638197.9907,0.01405255,34.78,1,638197.9907,0.01730277,42.82,0.00325023,8.04,0,0.0,0.0,sold out in window
0x58d24e751e6264367ec2200ae191e405490688ed,2026-08-31T17:28:06Z,58945.05,1,623467.0238,0.01485,36.75,1,623467.0238,0.01513181,37.45,0.00028181,0.7,0,0.0,0.0,sold out in window
0x148902aa7df1fc8dcabba452c1b507592e48dba3,2026-08-31T17:24:30Z,79268.74,1,618155.2846,0.0198,49.0,1,618155.2846,0.0157796,39.05,-0.0040204,-9.95,0.0,0.0,0.0,sold out in window
0x6dfface2365cd49e0596301be01f5690ad50ab65,2026-08-31T17:28:13Z,59566.89,1,609812.6524,0.014678,36.32,1,609812.6524,0.01353062,33.49,-0.00114739,-2.84,0,0.0,0.0,sold out in window
0x00ad48f4e111a6c77e616f98f0f1b43bcda42224,2026-08-31T17:24:57Z,102686.77,2,572547.2185,0.0198,49.0,1,572547.2185,0.0136401,33.76,-0.0061599,-15.24,0,0.0,0.0,sold out in window
0xd847c4fd893aed9cc9835048a649f62ea90e0d55,2026-08-31T17:27:40Z,71305.41,1,568057.4055,0.01636742,40.51,1,568057.4055,0.01731813,42.86,0.00095071,2.35,0,0.0,0.0,sold out in window
0x6d8c3ee45759c73ceeebd988b0c98b3ae4d1a9ed,2026-08-31T17:21:14Z,49655.69,2,566434.2177,0.01204011,29.8,2,566434.2177,0.01956349,48.42,0.00752338,18.62,0,0.0,0.0,sold out in window
0xa056368acf1689fe53b449d6489e4f805e618aa4,2026-08-31T18:14:36Z,64153.4,3,562325.1425,0.01485,36.75,1,562325.1425,0.01168049,28.91,-0.00316951,-7.84,0,0.0,0.0,sold out in window
0x522fe41bdf8181f52d14ee2e528c455ed900e0fa,2026-08-31T18:14:36Z,64288.88,3,561150.7365,0.01485,36.75,1,561150.7365,0.0115919,28.69,-0.0032581,-8.06,0,0.0,0.0,sold out in window
0x98ee7293b07af01f9a3d40a1f81e6c69904da893,2026-08-31T17:21:10Z,43763.22,1,559835.3397,0.0099,24.5,1,559835.3397,0.01440317,35.64,0.00450317,11.14,0,0.0,0.0,sold out in window
0x499a540ebc1ad442713b624e3f1de8cc58258175,2026-08-31T17:29:52Z,55369.26,2,556168.6358,0.0134676,33.33,2,556168.6358,0.01664883,41.2,0.00318124,7.87,0,0.0,0.0,sold out in window
0xa27c48419a37439e21069ae266cc1b34cefaeb95,2026-08-31T17:59:06Z,69129.17,1,536987.628,0.015,37.12,1,536987.628,0.01369317,33.89,-0.00130683,-3.23,0,0.0,0.0,sold out in window
0x10342ec3ae402e64fb9fbb4754b85443d6110a7e,2026-08-31T17:23:11Z,58903.27,1,510701.9008,0.01215549,30.08,1,510701.9008,0.01841234,45.57,0.00625685,15.48,0,0.0,0.0,sold out in window
0x6666665939eecfa449df4caf6b2939ac8fd1e9ce,2026-08-31T17:37:26Z,67316.46,1,507331.9385,0.0138,34.15,1,507331.9385,0.01860342,46.04,0.00480342,11.89,0,0.0,0.0,sold out in window
0x0870aefb5e3a8cfd7dd3e2545056b8e49208e310,2026-08-31T17:21:10Z,48586.73,1,504257.0015,0.0099,24.5,1,504257.0015,0.01419586,35.13,0.00429586,10.63,0,0.0,0.0,sold out in window
0x7a8f6268ee267a67372a3a4c83d4f8b6e870ea9e,2026-08-31T17:24:28Z,75453.79,2,502757.9822,0.0160347,39.68,1,502757.9822,0.01788105,44.25,0.00184635,4.57,0.0,0.0,0.0,sold out in window
0x719e7cb152665778152d831b4a238e25a62d34c1,2026-08-31T17:24:49Z,97718.47,1,482785.78,0.01906324,47.18,1,482785.78,0.01433877,35.49,-0.00472447,-11.69,0,0.0,0.0,sold out in window
0x65e5822e433aee2ffe747615be95b81192ee423d,2026-08-31T17:24:43Z,92659.68,1,465942.9154,0.01744573,43.17,1,465942.9154,0.01226135,30.34,-0.00518438,-12.83,0,0.0,0.0,sold out in window
0xb7a7c97b7eec52621c96fb81f9ea47b662466812,2026-08-31T18:00:19Z,63830.02,1,465254.5577,0.012,29.7,1,465254.5577,0.01302674,32.24,0.00102674,2.54,0,0.0,0.0,sold out in window
0xb0833ce9823611f43d9525529aeadc64afb90281,2026-08-31T17:21:56Z,53337.63,1,459341.6826,0.0099,24.5,2,459341.6826,0.01303557,32.26,0.00313557,7.76,0.0,0.0,0.0,sold out in window
0x9aff3c0b5e79d3baab662945d23559462a72bc38,2026-08-31T17:45:49Z,76054.68,2,450384.1438,0.01386,34.3,1,450384.1438,0.01678424,41.54,0.00292424,7.24,0,0.0,0.0,sold out in window
0x0819f272bb7b65b23bd8e4d8206293094e3a753e,2026-08-31T17:29:17Z,56176.66,1,436127.6976,0.0099,24.5,2,436127.6976,0.01560525,38.62,0.00570525,14.12,0,0.0,0.0,sold out in window
0x5c541dc9e283e71e57627c034f2c87ef5cbbf485,2026-08-31T17:52:15Z,67729.75,1,425360.8362,0.01164133,28.81,1,425360.8362,0.01014314,25.1,-0.00149819,-3.71,0,0.0,0.0,sold out in window
0x1c99042def8c49bc55d590f0542333ada88a23ba,2026-08-31T17:29:28Z,58278.55,1,420398.1792,0.0099,24.5,1,420398.1792,0.00962407,23.82,-0.00027593,-0.68,0,0.0,0.0,sold out in window
0x938c524687f6a443204cedda2ab6fb4eb65b78c1,2026-08-31T17:28:33Z,59288.12,2,419145.4619,0.011088,27.44,1,231414.1408,0.00530067,13.12,-0.00024333,-0.6,187731.3211,0.0,0.0,exited after window
0xd6bb1b809cea160fd4c089ea72cfe8240e4241b5,2026-08-31T20:12:04Z,73334.69,1,392610.5857,0.01163421,28.79,1,392610.5857,0.01165265,28.84,1.843e-05,0.05,0.0,0.0,0.0,sold out in window
0xeb6a0ea824026e74311f98ebdd9b98b841cc78d8,2026-08-31T17:21:08Z,43920.41,1,390482.1495,0.00693,17.15,1,390482.1495,0.00792015,19.6,0.00099015,2.45,0,0.0,0.0,sold out in window
0x238309a03f883b1678e3c0469413d4da2889b623,2026-08-31T17:26:31Z,95897.82,2,383835.4002,0.01340127,33.17,1,383835.4002,0.01218849,30.16,-0.00121279,-3.0,0,0.0,0.0,sold out in window
0xa333d3338af90bda00f1ebece117154ad2ede757,2026-08-31T17:35:03Z,62515.67,1,382969.923,0.00967429,23.94,1,382969.923,0.01123611,27.81,0.00156182,3.87,0,0.0,0.0,sold out in window
0x46ff0054d657e9e63e7dd34b8771c78d0bf7c1c2,2026-08-31T18:01:39Z,63664.45,1,380215.2279,0.0097812,24.21,1,380215.2279,0.01451263,35.92,0.00473143,11.71,0,0.0,0.0,sold out in window
0x5decb065266e006706de9ae0e8adb2f6d2ad86b3,2026-08-31T17:55:19Z,79990.57,1,370972.9232,0.01199076,29.67,1,370972.9232,0.00865688,21.42,-0.00333387,-8.25,0,0.0,0.0,sold out in window
0x90b742b216bcca54ee388e3847de8d1b1696d46e,2026-08-31T17:23:57Z,70991.68,2,357748.8148,0.0099,24.5,1,357748.8148,0.01470771,36.4,0.00480771,11.9,0,0.0,0.0,sold out in window
0x7d56ef21b92e8b5b152a1558f42e77b650f8cafd,2026-08-31T17:34:56Z,61854.55,1,356484.3311,0.00891,22.05,1,356484.3311,0.0093167,23.06,0.0004067,1.01,0,0.0,0.0,sold out in window
0x391e28d00f1c51d034bdf3b7ec315970d37d6f82,2026-08-31T17:23:12Z,59316.38,1,353748.6642,0.00847881,20.98,1,353748.6642,0.01091849,27.02,0.00243967,6.04,0,0.0,0.0,sold out in window
0xaf1174e77169a98277062fdd7d609de744675d37,2026-08-31T18:18:54Z,70589.28,1,347080.9779,0.0099,24.5,1,347080.9778,0.01110129,27.47,0.00120129,2.97,0.0001,0.0001,0.0,still holds
0x972d9c0e277640cc1e66d694ca55453b5ddf20a0,2026-08-31T17:59:12Z,70682.23,1,346624.5695,0.0099,24.5,1,346624.5695,0.01239566,30.68,0.00249566,6.18,0,0.0,0.0,sold out in window
0x1bce9ca4242f84a956ae6c7afb3c77f2779ebabc,2026-08-31T17:31:17Z,58229.15,1,343778.6412,0.00808882,20.02,1,343778.6412,0.00881331,21.81,0.00072449,1.79,0,0.0,0.0,sold out in window
0x84e0b3a4fe4bda3430d33540db7367052bebb287,2026-08-31T17:23:42Z,71844.74,1,338838.8309,0.0098368,24.34,1,338838.8309,0.01138092,28.17,0.00154412,3.82,0,0.0,0.0,sold out in window
0xd906512aede3dc5acbb6e5786407d117c7661fc8,2026-08-31T17:25:26Z,71424.17,1,335421.8938,0.0096806,23.96,1,335421.8938,0.00728643,18.03,-0.00239417,-5.93,0.0,0.0,0.0,sold out in window
0x362e7684801e7d29767df82f831c9af71f7b31e8,2026-08-31T17:21:03Z,49497.27,1,335150.1309,0.00670326,16.59,1,335150.1309,0.00824553,20.41,0.00154227,3.82,0,0.0,0.0,sold out in window
0x43b7d171aa2814c97428aeb8d674e6a2e22730c8,2026-08-31T17:56:39Z,86770.84,1,334531.9495,0.01172943,29.03,1,334531.9495,0.00813481,20.13,-0.00359463,-8.9,0,0.0,0.0,sold out in window
0xec2efe6ffab376506ce74127b29a677d7747b8a1,2026-08-31T17:24:25Z,73875.88,1,331639.9768,0.0099,24.5,1,331639.9768,0.01036177,25.64,0.00046177,1.14,0,0.0,0.0,sold out in window
0x09fc35cb1e8e310256559bc708bf436b561a16ff,2026-08-31T17:23:59Z,71892.18,1,331405.6202,0.00962736,23.83,1,331405.6202,0.00760077,18.81,-0.00202659,-5.02,0,0.0,0.0,sold out in window
0x7602c9a09759694e3d70d4a6b517792e584b7bbd,2026-08-31T17:31:02Z,57305.26,1,330305.5349,0.00764849,18.93,1,330266.3438,0.00844517,20.9,0.00079759,1.97,39.191,39.191,0.0,still holds
