signature,block_time,wallet,side,quote_amount,token_amount,pool_token_amount,attribution
2NxVmYjeTLtPu3wfGT2XXpPExDuzHvnVWNTZVD7icXULdTMaZSo3g9nZNh5Aw2DSPKCDuaGyYoSUuAvKoFbYNNvY,1787190622,2DCW6PvdpXwscZVanFmDLB7svT2STkUj2SuXSMR6C29g,buy,2.001,235909.867722598,235909.867722598,balance_delta
4XoCd2RH63vDFXtrUtUwC1T2pyBMeZszWGNVj4N7hj5KBCMPq71TQyZUvHsVwUb41vw5m6TYXRrMJEsQTJKtt26Z,1787190702,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,1.0002,121171.1186756161,121171.1186756161,balance_delta
4QPDFmaPWxX3KoD164DA5t2qetPczoYjKFhgYL145aLzLC5f8fyyYJfKzaDudGPkY8XzWRqwuyg4boPPwWfDWvwF,1787190703,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,1.0002,120745.38165026007,120745.38165026007,balance_delta
4dEQuLucmrQ2qypaq4372zpqCemECMGYdsmv34PcVFxfKwWL1Kje8WPe75a2bGLu9s16eQiSsKC4LS2Dd5kaFsXF,1787190830,2DCW6PvdpXwscZVanFmDLB7svT2STkUj2SuXSMR6C29g,sell,1.020274798,118102.90095911699,118102.90095911699,balance_delta
2hGTi7UBwPVeFgnEFxZZFfsnS6jomBuEdHmFG1YMSSPAxBPiAKkscbdw9TrhjTFoRajBHX9BBE9bcGLt8jstqzJt,1787190883,2DCW6PvdpXwscZVanFmDLB7svT2STkUj2SuXSMR6C29g,sell,2.9737141570000003,354308.702877354,354308.702877354,balance_delta
3GrkgaCavFYBznaSnu9zpe1BRkj9wQenUK9LbwnYTsXQEk5G7oyD8fpYi1nvRLr7Mwxzy5ezypjQa292uh1zMzng,1787192291,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,buy,9.001000000000001,1060521.5522711189,1060521.5522711189,balance_delta
5u8CPrLkrXjjLYfC4eD9mgZzmw2qrsebc93PtuBsftSPTCG3VXQid8evc4V1kBgbfpjVkgrYvj7MLEfTdmGzrd74,1787194400,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,6.907806626,859818.713062387,859818.713062387,balance_delta
4FyDgFKjGzfDbqC1cXiD1bohBr1AUJcvNRuasVwegBjWwtotGLaYzro14WxSRnbxJSaBbmfdGYKY7aa6kY2CMF7C,1787196460,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,2.956524247,409054.06690383423,409054.06690383423,balance_delta
3z6bXTYfuazYaaPp6UHb19hiHNygNaWVhkaeKmZp2rzqxBSkG8gyaym77qvqfbyuuusDMY5XcDT18NBaHcsaQ21w,1787198995,GjGhvk8AdrQQnyhfGcaF3TNLo8tngc42QELQMoBkTGaD,buy,0.010100000000000001,1242.040439456,1242.040439456,balance_delta
3mMBGV7Qnt97dCZxRPxyp6zjtgTR1Hy7nY4Ye7Pcv54kuKEjAU8vAePX5LEUj7nMLKdahxLgbHepA4XAC5FxjckY,1787200507,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,buy,4.0009999999999994,447006.1806868864,447006.1806868864,balance_delta
om6gDvHT34swrMYwyoGcbyg2actf9kwPM5SqLuwvLbPH4VLL83gepnVvxhkkUvWeH3yuPVJHXad2ueiPboj4BQS,1787200516,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,buy,0.891,99073.52389457077,99073.52389457077,balance_delta
2dXePL3SA4TCcxam6FzyThHoTNNL9XLbTiCSxHKrL8rhYHaAVNbs7LPLCnWTpPtC9YnDmmBa6DkSTLidsFQdecvn,1787205935,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,buy,0.241,29720.325194785837,29720.325194785837,balance_delta
55ygAhsHd8AdLrHLAf4ny4Jxcp2iVhZ7ZLC6uQ8h2RkYKzczEdgZ7LvgTFL7VEi66a3YuL2v5hZR1jPFB5HgZJ6N,1787206525,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,buy,2.001,237339.55162052438,237339.55162052438,balance_delta
5W8aWafK5WSri3Nr9vJunZEJkcaDzB5gZaZh4PM4mfNfQZ4m3wcMVsYZ73WPQGv6WDjUA2ge5Z2V76J8sp5t7toH,1787206564,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,buy,0.701,82918.43426569784,82918.43426569784,balance_delta
3ryCCYpjwFbrQTcjepJDHobQ3wzzEihcXGWkN3vwjkETfJHyLmjnJSZtSPAAX2ebXPADAJSrG5iYHUD8fpewe38c,1787209224,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,buy,2.001,225597.67314414913,225597.67314414913,balance_delta
2VWtPigLMRnQqAtJiaV4fnoAU17QCwheTW9h9wCFU4KS1ZVdSJHxo34UU6xrSw8TFTvoMbmvPK2C9bomK79AwYAi,1787217401,DHa6wxqgfTsb9v24meJo8tvZtqPBBk2MKTbcVXbmTvur,buy,1.0001,104796.473169857,104796.473169857,balance_delta
3R9FsdP82SkFvaMNhLPSoqkae4EqxScaXKABt8q19g93gL5bxarXQCzNugphqFjdJPPVZeZyAEYigFscwFwnSkJk,1787219714,3883isRkbz3Brq8DcJNrbnq1QZqwmzTxAC3qAzs99Zvz,buy,2.2827285570000004,237878.051859038,237878.051859038,balance_delta
MbH5KCSeXYSruJp8MPNMLkATwz5dC3SSm6AGa68rUY7h9iuWUztDhmuPUbyADWY1uiyQ2dW3kLpXEUK1BWDY4G3,1787219714,68gwUiYYRgbUU1PsRfuRYzVVZkvJjvd7zDvv8yqkbe42,buy,1.0002,104443.010210916,104443.010210916,balance_delta
4g7hbyPu2xYsjsg7ck6DtQKv4FuZQa2CpyRLhNVBfkGP5JMW7sZTe1m2j3U1NCWuAcTk3iZN9qujopVdvjBANEKD,1787219714,8KQriAKQrWJY2CPMLGmxwMz2sEhKjq6hEd3Rwx1B5Zu6,buy,1.468116538,153693.198251576,153693.198251576,balance_delta
2aM7Q6AmTrJ2qcnDVHn7VfZJPxtjtnvjbk3SxP8XTKWywPCqfrQCVXrUYo3MgRRsQnw3AhTLCcBaosqQDFZ6Saxz,1787219714,9W298hjW9MJ9mW3H8LHxzdqV5N7jKgnN66gQzPACg9ZT,buy,2.2871330530000002,240356.206197899,240356.206197899,balance_delta
2jL5D6f3ssEPiX5ipjqG9QXVk5VY6rek8Ey5b6YH7foQ9NNkhFpXiTT14EdNTAoCtooJebVMseKMkiQekHv4JNae,1787219714,AaJsuS3A6zQsV2jdwEVoe4vJ3mjKXRw41siqweSKNchk,buy,2.348075455,247454.238629533,247454.238629533,balance_delta
4DwbRkoCd4Dbh9QnxjtRpr6xCPB7ghjeA1PnugP4y5wHU4KAsYg8edHHwbETtofQGs8FfvdzT6pq1kAmpNyJEvD6,1787219714,CQ4n79cjiQ3tRSMFTGzKPSYoCaazfuCGu2Y7Hzd1aUj2,buy,1.882397685,196873.918968868,196873.918968868,balance_delta
61mVDMchVxrXXcBqozWJWUo9w4nVJ8U9j7pgmnP1q9SbuVmKFvkdRfW5R3RVGY3GrUZy9mFdQZUhVAM7QJFZ8Eac,1787219714,FiN6YjR6Q1ovRhUHJsGW2VuLKWgqgQ59Yr3ck6pU7jbm,buy,1.546103036,161251.973517232,161251.973517232,balance_delta
57YvAwWWoCPhKrupCTqdzq5kMLYnr8BycuCsSNNTBxQJTAHrWwWZn1VHkwvQD8MzL9x3VfYGLuXtyCytYxz44Rmg,1787219714,G5nGszFTvbcoVEQqek9qStAT76ffLmjr4UzEtMoouizp,buy,1.80348972,187342.073380565,187342.073380565,balance_delta
QbnuUVAPhgagY5mcykLkhv2ArxuCdxkeWKky1BRQZzGhfepedpr12pXTrDhfnS8PyGtmRhtxPAJTFqP8CyXoQis,1787219714,Gwk2S8xumrwaWQCKf1rwoGg3RS2rUx2GUCfiiE7Mm3QA,buy,1.437455236,148683.480174182,148683.480174182,balance_delta
3ofU7omx7xf4h2b6vZJKL3FY7Skp18Qs1F6xsBx9Vkp6wed9GgjhzCQzST2PJysg8yMPqZT8rzZtxAZWrpJR4QgP,1787219717,8KQriAKQrWJY2CPMLGmxwMz2sEhKjq6hEd3Rwx1B5Zu6,buy,1.572073992,160731.992290168,160731.992290168,balance_delta
LTKDihFLzF2vnPPeUNaiN2Gz9yPa4uCHAPEFJp4ujK9Be5R5XKdS2rYuk6c1aV31yg6UY5qbbG2W3VNX3tRcbDu,1787219717,9W298hjW9MJ9mW3H8LHxzdqV5N7jKgnN66gQzPACg9ZT,buy,1.465863217,150090.835567343,150090.835567343,balance_delta
5Y3BZ7qdbToL6cBHHE7UvB8HCV57vaoQn5DioC23GcDGveuy6mxU3QKuPdinvjN76UPY5i9X7wHSoBehXWLvrVP4,1787219717,CQ4n79cjiQ3tRSMFTGzKPSYoCaazfuCGu2Y7Hzd1aUj2,buy,1.570075184,161368.31233372,161368.31233372,balance_delta
5SRXisirb6dxH7gQm2yHSXrmuqJg85UoRf7pdAJFKVEaZGLTJGNn9jC3rW81wxGcjgmXT6bCmwCCvhkKnxgQQDCs,1787219717,FiN6YjR6Q1ovRhUHJsGW2VuLKWgqgQ59Yr3ck6pU7jbm,buy,2.2916632150000003,236993.972997953,236993.972997953,balance_delta
9QZhyCsBA67EvwjtjKkky4UGZPGyXkA4WWCKDBrS1dFAS1BLtZkGR98Zf9Ef4zwEe3tpHMYpe3mx2uDwU3yQzq8,1787219717,G5nGszFTvbcoVEQqek9qStAT76ffLmjr4UzEtMoouizp,buy,2.2240714190000004,229378.216994988,229378.216994988,balance_delta
3oNP42qNve1kz4wZg1fMrcee8uvgnteCvtdhPJRnsQfgPKG7thik4gKfaWGz3NyiY2QUu4pjkewxaNbx3Ntpmfb5,1787219717,Gwk2S8xumrwaWQCKf1rwoGg3RS2rUx2GUCfiiE7Mm3QA,buy,1.463743864,150128.077675358,150128.077675358,balance_delta
4GUfhxJURQK7Kd9qhCsTGHRKuyahu84zbZRsNyxwrzBGogfkQx2G36Mg6XifBnFJcoQD4ugCRJG9j4x2ie2M6p5P,1787220635,3883isRkbz3Brq8DcJNrbnq1QZqwmzTxAC3qAzs99Zvz,sell,2.949596771,237878.051859038,237878.051859038,balance_delta
5oGGBDor9NDVmCd5pkWwFz9b7sAsfufbGBiSnAzNjPoDPAENfPf8eRQcJAAxo8d12w84dSfQLQQSsxKUMxLZ98rG,1787220635,8KQriAKQrWJY2CPMLGmxwMz2sEhKjq6hEd3Rwx1B5Zu6,sell,3.819222051,314425.190541744,314425.190541744,balance_delta
4skJ969STvqgXoEPn42x9LNdJiE9rVwS2Yh2YEVpvh2HKho1gKwJt2aPL2uKnagn5SWJXY8dg6mzpxLkrjft5NxA,1787220635,9W298hjW9MJ9mW3H8LHxzdqV5N7jKgnN66gQzPACg9ZT,sell,4.764464515999999,390447.041765242,390447.041765242,balance_delta
2dc176m6W4JV7NfksthGsqbJihJCdvLkY2s37YVkrTcbQHmqR5yUBchp1SkTNYhZCdjKHYQS4ZSiMYo7otAoWWmt,1787220635,AaJsuS3A6zQsV2jdwEVoe4vJ3mjKXRw41siqweSKNchk,sell,3.047016517,247454.238629533,247454.238629533,balance_delta
3Xbupah1fqKSCjDYzPS8yijXho4vGRuhkmspNpij2rWfLV4jtZ8ZFaVzjBYEvd5PvtpjF34U4R7jdCjdwZuUZVue,1787220635,CQ4n79cjiQ3tRSMFTGzKPSYoCaazfuCGu2Y7Hzd1aUj2,sell,4.459992584999999,358242.231302588,358242.231302588,balance_delta
2V1ZzxxrgjzJ2BmFjSa3kc8XgLahoHVFHKvM2hAhHysmpCuMa6QaoB9tdz8gYTA9uDCAj94fYmmLenfabxcopU78,1787220635,FiN6YjR6Q1ovRhUHJsGW2VuLKWgqgQ59Yr3ck6pU7jbm,sell,4.8843409289999995,398245.946515185,398245.946515185,balance_delta
612iE39sRPdw9ka2gnqEmWLFZDQbAcXSSXob7bBwPQPXjEc3BDkaHsJdWifJt1udggqeecJnZAjWHyio4e3Qe6AQ,1787220635,G5nGszFTvbcoVEQqek9qStAT76ffLmjr4UzEtMoouizp,sell,5.038646415,416720.290375553,416720.290375553,balance_delta
5NhpBbpuKsobwMXnt3dnjJdQiwLYvcXq5otWDtUHP5ea1k2pyy7TS5wd9t4tJhPyDGBp88zPchKpbSYTu2UUaGqQ,1787220635,Gwk2S8xumrwaWQCKf1rwoGg3RS2rUx2GUCfiiE7Mm3QA,sell,3.692698396,298811.55784954,298811.55784954,balance_delta
66amEJe3q2AaJ8F6NGcbKFovb4vcqcUx4KuzfQUktMLgACKGDYxHzvt7gXVra6PWYJ5cJDbeaDKivr3F1aF1tTQw,1787220636,68gwUiYYRgbUU1PsRfuRYzVVZkvJjvd7zDvv8yqkbe42,sell,1.2651701499999999,104443.010210916,104443.010210916,balance_delta
3btRcQ9aEC4jUoyw6kn7U73MsGC6Li59n5EwpBHoqdC6befmUKm8UejWQxK28kAb9bs3YthbwQeVoG8nqDoinWRk,1787222554,DHa6wxqgfTsb9v24meJo8tvZtqPBBk2MKTbcVXbmTvur,sell,1.2373728800000001,104796.473169857,104796.473169857,balance_delta
3sT2BsbfLQM77fVd7isNxHpipoMbw5k9zD2mGZipZYUHuY6QoBd6NQUhgDXvpAdrzEwojzWt8gLeSqwL1F8pv9NM,1787227954,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,sell,8.445367606,559205.866908614,559205.866908614,balance_delta
nkh279x1Td1NC1c1LBtEBRHtqEw8mkNqNd34mb7mxWDugXUBBxUHia2baTeyv3teffbCgDJw9FB2VcdXZFDK9oe,1787227960,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,sell,8.367558526,559205.866908614,559205.866908614,balance_delta
4XhaocAPtZUbvnZLzXTK4y8Wyt9ACyHxuNRdjni6KBFmY5J7BFgwnC7SSMx7PHzj2Z3vspUNxfJNU8KhCieGYMMD,1787230037,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,buy,0.501,35039.215997492895,35039.215997492895,balance_delta
5uMBtvvsKR5FxmMUzqdHQn6JU9U5vX7m4mTwE7XQuKfZFjpyEWPLdgu85NvjHpcH75DGyeXVivybfDs69WSBVFrG,1787230433,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,buy,1.101,78658.70416300278,78658.70416300278,balance_delta
2byxSomqAFpeRDEDqxKq9TZo5cw3UWisTymrojZh2YaUcrFmjaV3A7kxFMx3RemFF8acSLTf9qPwauzpLA99K6Kw,1787234727,Ahekwy9V7q2tmqJdTX92TAtEHM4pafQbsfc5oLakbZs1,buy,0.561564952,45126.235492129,45126.235492129,balance_delta
28Fhx7DGgNeTMdkr2M1XdW7YiUF2K6A4qAsJqQBVtvieqjsa6AqmP3aNRp3AYj2XwbirpTLarVyhnX4WQdZ1YHeL,1787234727,C7PNbARVAHeskaefdcu7fy21dCN3qNANKuT6Cka2av4L,buy,0.690857983,55651.3742146,55651.3742146,balance_delta
5arTB1HuzmKTubVSBmCe7Lenm43Y95dnguNWLNdXanpUjZ7baJPgR4n4A7Mogwtq81GiqPYUfcmPNtjsTtErHmZb,1787234727,JAGPLMkgPWRxFJekMU8DRHRurw968GGYHRMEKUWheYcD,buy,0.7566949049999999,60932.978231612,60932.978231612,balance_delta
2v9S2w7yynHnnwa3ySdNWuByFkEx9KSRuqDaJLAnEdBGJqtEsjMPsioiSXj1TrrjgYBaKRExbhaKKVH45hoeFmGx,1787236947,Ahekwy9V7q2tmqJdTX92TAtEHM4pafQbsfc5oLakbZs1,sell,0.57657205,45126.235492129,45126.235492129,balance_delta
9gZB6kQoc3qkYDaeY1LT9T7g5A6zxcNWbTFw1NMhoXQovyeWDqrq8rNKGwvLXdafgcbVxUxzqiw99GtwpPHPmz5,1787236947,C7PNbARVAHeskaefdcu7fy21dCN3qNANKuT6Cka2av4L,sell,0.711046229,55651.3742146,55651.3742146,balance_delta
2HhUgmDuEs3axV2UoDFK2wQHA8CVsTbiUsn4uRMQoPNBSQEu6HBDu6oEbk1oPJ96nXHtGHGyQXNtwM9cHkuP4cJd,1787236947,JAGPLMkgPWRxFJekMU8DRHRurw968GGYHRMEKUWheYcD,sell,0.778122494,60932.978231612,60932.978231612,balance_delta
cpcrwuzPUeyvZ53zM7mD5jFFbyegX8gn3NxNaUzGkMjBhPzHNGMEBDJHAHhWWZdthf96vDYMLGSERFUGxxQRzUF,1787244536,3o7YPX68tAMJdYH6CeqNpvcNe9ZGcgFzBzVsoUQZgSbo,sell,0.12850968399999999,9617.924941499,9617.924941499,balance_delta
4KXKmDdiNospcLCNyd4kUsbs2UpX2tVGx3bTcS4KzqjimrBczy7HdpztzugdSTgqeM2yKGW9uuvW5STvuUjX8Tnv,1787246507,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,3.9327807210000003,287562.70956461877,287562.70956461877,balance_delta
3DNmCZ52joqJTAknVPEFqpq3oywAG9BRuqNzHbVRAFtrgAe5HYoMBqasCzW4CbZsxHYHuC9muePMeQGVKLYxWo7Z,1787247719,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,2.458723142,174023.01099811215,174023.01099811215,balance_delta
rDdqPCtg2R83xCtFNDRwo9ZSfVfgtD5fevXppFM6pLb6Qo12SU9xFimZMZpSJBc8iGLfqRAgohHTkBCfuJLAKBB,1787248522,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,1.476971397,103857.60726678604,103857.60726678604,balance_delta
3nLpz8gVnifo7BAtn2gq9ddugHKaaihrkPNCDH8z3Br99TAZKRWtGo1nEFfdWr5UpvUiHctajdFy9NJLdx8PL1jJ,1787252076,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,2.949268323,280603.3744283179,280603.3744283179,balance_delta
8C3rdyzweFK5iS24fkmJF55kNqffr38Admxguv4HiPGR53Qy1HzvhJhHcpXMqivdSBeKFEHbZKgsgzenX132juA,1787252136,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,3.9332057750000002,360153.24517141096,360153.24517141096,balance_delta
5FzBQnDiSTL1Dr99F8Pe7cspEtxXjo3FF2sj88DzYs84fZeQ2RPwwemuL1biy9DVXSJ363EsR1WCi9nRaf7bN4Br,1787252879,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,2.963212888,273048.3382707301,273048.3382707301,balance_delta
53eWJfrrEmWwaNMas1rnbW5rBTUCzEWZL64w5MjGGfMnqctgngTFVwCofvFd9aVZfxqJv8mM94xQQaM5ZuVcXXsT,1787252969,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,0.988417938,90687.5588033339,90687.5588033339,balance_delta
48Y64k75DyXLcwB9THNP8qy8eaTC9hnJ4v6wcamEgCbpRJNpJnXpGC5yrVtqYd6cUghdQawbBeKg8zFx8U9sXqrb,1787253975,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,3.932264415,379957.2745362581,379957.2745362581,balance_delta
4YAhxcT796nMpVichAobbug8miMzh5kfg7d73ZM1ZHnKFsDgzDXadfiC75VXE7r8RFQ3GKPVHeLtaLFirAgziJM8,1787255854,6DqwStHBhuxWGutooviZUgVDhT3F4Dy5pAiP2YErRCEe,sell,1.967059262,181522.8651216589,181522.8651216589,balance_delta
5e1KVr7yxo9hjViUZe2jEwJGEigW5YC32CXpboFo9xJT3bbtYKQTy8Hz43gKuj9sDnwPSNo5ywCjQnbNz5DyQ4j1,1787256861,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.755445404,224601.791526501,224601.791526501,balance_delta
A3Btt5sJDdFfKwZ5x6TJVX6Agu9sdCZpaH2QPX5pE2UhBmiM4vcQTjaBpAuBSWCk6j8td1KQmDf9exgG6APAWX6,1787256861,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.514725742,204341.323490673,204341.323490673,balance_delta
5UtsnPxKUuCqxKELwjniez5DZYPcvDRbaKPPt2fSJgD2dLj6hT9birDi41kqMaq1Erqc2Bqqn5nBK3u31QAMUjQP,1787256861,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.602077837,210917.999627335,210917.999627335,balance_delta
57Y4Lw2aMt1dMwNiSbpUSqYzgv9BtLUZ5JR8q1gXDquJ7tNnnvhduaXN2dSUwCzhoKonYdqALo7WWnEVGzUCDGSN,1787256862,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.572921444,203386.79110504797,203386.79110504797,balance_delta
5iYWFC2L3aaxkvzRzguVuowgyNwf2JrhD2fJ8typCx818auL71X4aejNG7vsjj1TnSYdtuBT8G4hwF5nQGi81RQi,1787256862,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.754231972,215539.66546078003,215539.66546078003,balance_delta
4qYTHKVuThLmGzKYEzEQM3UnPXaJ1r9DwxFqMpJtiBw9ByABs69NBfNKaq9svqFPbnPqAGjQZ8jPVd5FAdcpprLf,1787256862,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.380615174,184167.57572557603,184167.57572557603,balance_delta
3LihDoXyFjFFeVXNrqAHDYM5A52GfE96yQRRKP7jke74nFdNBGGA4rqnNveupdA8A8CuWtCXQPj65f6oFPdpc5qm,1787256862,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.474923309,200289.406802547,200289.406802547,balance_delta
2xCA6yYVU18VruNgoZPP2G1kC2yrAGza1zAQuzsG6ViH3q2uK5Ext4xv1sBgRdfsCX8VxyasXQtGrkEpQvSSD3ub,1787256862,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.717436091,218187.67345270503,218187.67345270503,balance_delta
2bLgtU1A454voCRdwixvxYPRkEsbNyZjp9Hf6jWYm1JwAj8SozEbC3ByUsaD3e3dZHCyRCDuzAz74RK1oMLxRS34,1787256862,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.7453295239999997,215959.21720819996,215959.21720819996,balance_delta
52zUCD56mUgBH4FeK8HoHgBKDM9wtdPJEwgKKrJ2EgcmjNi5LTXj9sNFr1GvAETwvMjGmYR7Hv6eVwbWARKm3h3j,1787256862,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.573446969,197154.811228232,197154.811228232,balance_delta
3CHp3s9eJzgNtWeU3A3ihH9WrKTgpeqXGfr1gXd6iTX61ALxDmhCGKACSw5joVxdrYkyrLw5UhQSwhS52Z9yBqHH,1787256862,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.6931492059999997,215099.935825507,215099.935825507,balance_delta
2tm8Pq9Ex8LFHNUt3g8H9eEtamUXXCW5qhSQpcLk3ikqBpETGPHqniiiiB9iLm7hsQj78UkKTMSFXfoCTTR4Dbji,1787256862,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.39273536,187635.860948805,187635.860948805,balance_delta
5D8aRni2RxjzaXTVJLBo5P9TWKQn58NMtaB6jiUcBg5xr5aQor3PkCnxM8zDCmcqyPnZEST8EqpWxBV5Uqb34kCa,1787256862,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.6507870739999997,204637.86058083293,204637.86058083293,balance_delta
3omfP6gtwre3YTKYvG2xMJi6UrKybePoECXiRVt8zphQxaGCacoxT5rYEN3F7TrnnknVNSXDcFN9vv1cEmPUoWNH,1787256862,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.432815483,194739.85910257202,194739.85910257202,balance_delta
EY1oUeV6Haaf4PHkn5JehnCHMCsSh9r8Xx3hzs3dtMd7eknvK4XXrFzXjuTgvaoPaof9cbkypJXYhJg9C6vCscd,1787256862,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.716336888,215857.01056619798,215857.01056619798,balance_delta
25JWPyy9y1C8EwubTko3RKrdtBifMG5Xc8RFh9Np7J9D3vkpMzqGaRqu1xvMhFEyJyG1Uj1KcJE6xF7rJWcPkSbY,1787256862,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.275105124,176383.01826021506,176383.01826021506,balance_delta
sHtbJggD7B1Exk9AAx7MJnMyhMJJPrXbRoVn7MDfcG9eDbW5H3GiGLo7A6HGiBErXNsnJUPbjekoNABeNb4MqzM,1787256863,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.264043584,171176.27910111193,171176.27910111193,balance_delta
25Z4Ph8orQMxVS4wmmswPxe7DCcknWwCsA17GhuKozyLWonWVQ3E4CudH8WpqyLxttucqqxSpXunz7HfCxppo8nZ,1787256863,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.371065792,176327.62153744302,176327.62153744302,balance_delta
3F2yueVYbXSwDgpE4nNHDaV9W5VDZ8vUzcBrPadkedEfK8dNrwkk9LjU2T8yLE8mQCvDkx5CDcb6d7Kbv4QCwZDA,1787256863,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.714290774,198900.27039434598,198900.27039434598,balance_delta
2CmVxWoaeUn9Wwzb3s8GxNaT6BYWdpJvGWXBdjyd6vw8fMi9gd7kL7tt5uu5wCftqDm5cQyphjdBRFwBfKgtnU65,1787256863,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.433846909,182220.21034349408,182220.21034349408,balance_delta
3Vv9twa5gaMrQgztCNQpLj2GpxHTYFNBoN2DeL5eNz9NMTsC3e6nhPfsTvvqSiu7cHneXU7Lz4FhN9C4g3WULLoc,1787256863,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.693433412,198908.90115141706,198908.90115141706,balance_delta
5q95D4KxNQ1BuzTFXNfLHRvDQiYAGyNJY7SkUgEQBDKQnQXZwzT9EyBnVMgu7n3me1xgZHSRPCUTmSERg2BaSvjP,1787256863,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.636429795,192670.590780786,192670.590780786,balance_delta
zmEFqZhw46hA3GNwsQffnM87RVa12xnKVJVvCRc4Twx3w5oV7HUF7upYLTDD2qBMa33FoXSphSuSAqCJFzK6Z9n,1787256863,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.746473577,207293.85954414203,207293.85954414203,balance_delta
5LRRvzR51JBMr2DvBnGVswmkzbTj1h2v8KTmEUHhg8EZxKtgJc3LLYpgcernV1QQPhnYBWnS767wmmsPcdTyoU4P,1787256863,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.530829202,185514.07838794612,185514.07838794612,balance_delta
3Sdy6nnv92SfawwZqYSURLXmTMA6joqvBEhRSkvJHhkB1sM7YBzuWPhbmmxR8DcRCb77y2NW15byhfEk6xeB6Kfc,1787256863,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.316396234,167937.11926974892,167937.11926974892,balance_delta
