wallet,trades,tokens_bought,tokens_sold,realized_pnl_eth,realized_pnl_usd,implied_balance,onchain_balance,balance_delta,remaining_tokens,unrealized_pnl_usd,still_holding,first_action_sell,first_buy_mcap_usd,price_block,price_usd,paths,balance_match,boundary_balance,boundary_delta,raw_net
0x2a063224a654dc1f8ccf367333c4c4ce3aa2162c,3,3318228.617133104,3318228.617133104,0.22758722372905338,402.7656566604503,0.0,14.340165464237112,14.340165464237112,0,3.675773935842395,True,False,106666.549089234,51165960,0.2563271633796273,single,False,0.0,0.0,0.0
0xb3c19bf59fca607a19576420fb5dab9e0c7a4076,4,4036706.717621114,4036706.717621114,0.22193750227141718,392.76723172451227,0.0,0.0,0.0,0,0.0,False,False,247799.14683233207,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xb0b8a1ec009684a5739f94b7378aaeb55be09698,22,12493351.01808861,7995799.033546281,0.21413304697269206,378.95553126187826,4497551.98454233,0.0,-4497551.98454233,4497551.984542328,0.0,False,False,88341.26393921734,51165960,0.2563271633796273,single,False,4497551.984542328,-1.862645149230957e-09,4497551.98454233
0x940b8ae350e9507f3b7864062efd844cb0ce7bdb,2,3220132.247221363,3220132.247221363,0.2112124763395287,373.78693906405925,0.0,34.519656644885764,34.519656644885764,0,8.84832566862227,True,False,109915.9812408779,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x0934b645149d6319ab3ee2ed580bfa9c582de1ee,7,2419937.742285138,1799734.1670065133,0.21069320251668205,372.86796980551077,620203.5752786247,0.0,-620203.5752786247,620203.5752786247,0.0,False,False,72399.49805300699,51165960,0.2563271633796273,single,False,620203.5752786247,0.0,620203.5752786247
0x39110f435f76b26a2b360a1f5358b835c9dad36f,8,5637147.649119381,5637147.649119381,0.2069617002811197,366.2642557498155,0.0,0.0,0.0,0,0.0,False,False,25899.959927479256,51165960,0.2563271633796273,single,True,0.0,0.0,-4.656612873077393e-10
0xe595e0043e28474c19e7aae39c24966f47e06e6c,11,10735536.15622016,10735536.156220159,0.20556985878068937,363.80108603974656,1.862645149230957e-09,0.08594176394378046,0.08594176208113531,0,0.022029208567550775,True,False,51659.50515625421,51165960,0.2563271633796273,single,False,0.0,-1.862645149230957e-09,9.313225746154785e-10
0x6380bf5d8dfffcf1253bd52f6d28c9c488b7bf8c,11,5717131.990892212,5717131.990892211,0.20514716254765397,363.05303207135205,9.313225746154785e-10,0.0,-9.313225746154785e-10,5.820766091346741e-10,0.0,False,False,136411.26499417415,51165960,0.2563271633796273,single,True,0.0,-9.313225746154785e-10,0.0
0xda4109d84a022b36b88273963f506ce02ef942ae,8,5434972.25519573,5434972.255195731,0.19679827019754365,348.27783048190395,-9.313225746154785e-10,0.0,9.313225746154785e-10,0,0.0,False,False,26863.4118744398,51165960,0.2563271633796273,single,True,0.0,9.313225746154785e-10,-9.313225746154785e-10
0xb2b49d3171c9b5794aa6445579c4dc64eed19590,5,10552641.236572478,10552641.236572478,0.19507756414483124,345.23266260347594,0.0,165.93950212641306,165.93950212641306,0,42.53480187269109,True,False,41025.70384194981,51165960,0.2563271633796273,single,False,0.0,0.0,0.0
0x45fd36c9cdd500c1b372d99ba3bd79da0d358504,22,12257207.38846644,7955485.174846627,0.19488228148434739,344.8870669777838,4301722.213619813,0.0,-4301722.213619813,4301722.213619813,0.0,False,False,86238.25229619694,51165960,0.2563271633796273,single,False,4301722.213619813,0.0,4301722.213619814
0xc3ab4b977bdc07b12306a2f3328e2065345c109f,3,3622058.0423224685,3622058.0423224685,0.19467649245685584,344.5228780244978,0.0,0.0,0.0,0,0.0,False,False,139204.4547463147,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xcb1cffdce993397b03c439c68f93c1ad6463cf8d,17,6731252.41400903,2345165.5166826234,0.19322183034106855,341.9485334163766,4386086.897326406,0.0,-4386086.897326406,4386086.897326407,0.0,False,False,101263.2489243644,51165960,0.2563271633796273,single,False,4386086.897326407,9.313225746154785e-10,4386086.897326407
0x4f67f52147c6bc03563772fa3d7af3adffb92110,2,4944312.252487084,2472156.126243542,0.1856203954126384,328.4961221590745,2472156.126243542,0.0,-2472156.126243542,2472156.126243542,0.0,False,False,88587.78982498571,51165960,0.2563271633796273,single,False,2472156.126243542,0.0,2472156.126243542
0x1db66bc1b1c1619776dc4cca1a148e4f614349ec,8,5243481.737573668,5243481.737573668,0.18399995831034963,325.6284022454238,0.0,0.0,0.0,4.656612873077393e-10,0.0,False,False,27844.45632207651,51165960,0.2563271633796273,single,True,0.0,0.0,4.656612873077393e-10
0xead3f93ff737a1be0c8a11529f3c034b44549bb1,17,6449880.566366621,2247135.6830244837,0.1778083376696489,314.67096749894125,4202744.883342138,0.15731125831863146,-4202744.72603088,4202744.883342137,0.0403231486124946,True,False,110526.85156411145,51165960,0.2563271633796273,single,False,4202744.883342138,0.0,4202744.883342138
0x699d731048f2f1b40af3a3736a33c11288237512,22,11819755.222821534,7692111.103789209,0.17588060064853867,311.2594127795934,4127644.1190323243,0.0,-4127644.1190323243,4127644.119032323,0.0,False,False,91005.6533068621,51165960,0.2563271633796273,single,False,4127644.1190323234,-9.313225746154785e-10,4127644.119032322
0xda59bfd811267e22352551f2146be7a166a10478,8,5061936.209434336,5061936.209434336,0.17391555600171985,307.78183400968265,0.0,0.0,0.0,2.3283064365386963e-10,0.0,False,False,28843.09327038938,51165960,0.2563271633796273,single,True,0.0,0.0,2.3283064365386963e-10
0x446c4c28af39b23cce8c423a5a1c9d9f7e29a4e5,8,8945350.121179026,6840929.786546465,0.16773996125599155,296.8527606097045,2104420.3346325606,28.10304685167057,-2104392.231585709,2104420.334632562,7.2035742818134825,True,False,67893.57154558577,51165960,0.2563271633796273,single,False,2104420.334632561,4.656612873077393e-10,2104420.334632562
0x9371899d67b00024577784e04b29521dce870af7,2,3925172.1304243878,3925172.1304243878,0.15547256711949353,275.1429081235148,0.0,0.0,0.0,0,0.0,False,False,127199.71688340732,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x29496b7bf2595db8d71c3c15548cab8f85b04771,2,7615737.109207443,7615737.109207443,0.15364932647688706,271.9162827328749,0.0,0.0,0.0,0,0.0,False,False,115026.47435738757,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xfa417dbb91445b082a09e1c36f194db9f55ddd93,66,5650534.014861434,5650534.014861434,0.15016470043974153,265.74947041770776,0.0,0.0,0.0,0,0.0,False,False,118903.3589798697,51165960,0.2563271633796273,single,True,0.0,0.0,4.656612873077393e-10
0xe6579058063d8e85fca8a8b3a5eea9f6dd299990,2,2649086.9794227276,1823300.3407605,0.1473089465807941,260.69558576015373,825786.6386622277,0.0,-825786.6386622277,825786.6386622277,0.0,False,False,69370.04392601976,51165960,0.2563271633796273,single,False,821216.9636227277,-4569.675039499998,821216.9636227277
0x4f8a5b6dfdad1add755970eea86edcf40c9cdead,17,4574839.970963177,4574839.970963177,0.14300106346207833,253.07183894037772,0.0,0.0,0.0,0,0.0,False,False,84648.76935376212,51165960,0.2563271633796273,single,True,0.0,0.0,4.656612873077393e-10
0x43c018f09a7355535a076c894c6e29fc40a966fb,5,2272251.673413079,2272251.673413079,0.1424113131745046,252.0281460741951,0.0,0.0,0.0,0,0.0,False,False,75269.05360126065,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x666666666233894e68f9185930e95ce329555668,7,3059774.312371755,1855257.534009711,0.1404637253186641,248.58146093603733,1204516.7783620441,0.0,-1204516.7783620441,1204516.7783620441,0.0,False,False,28629.93475573769,51165960,0.2563271633796273,single,False,1204516.7783620441,0.0,1204516.7783620441
0xda6cc3d2cde65ffe31b93e83d57fbf61d938e860,4,2935295.5811214866,2927957.342168683,0.13967843008711522,247.191708275828,7338.2389528034255,0.0,-7338.2389528034255,7338.238952803658,0.0,False,False,56610.84915480782,51165960,0.2563271633796273,single,False,0.0,-7338.2389528034255,0.0
0xa9ca2a2937b4361c360c53a04f0ce2cefd1b25ee,5,2366275.101736889,2366275.1017368897,0.13838964353702848,244.91091697025448,-4.656612873077393e-10,0.0,4.656612873077393e-10,0,0.0,False,False,76659.71884287703,51165960,0.2563271633796273,single,True,0.0,4.656612873077393e-10,-4.656612873077393e-10
0xc7c4925a60cfba4a6b11b9ced4766521999a8d30,3,1889541.2124291006,1870645.8003048098,0.1380737173963159,244.35181616733863,18895.41212429083,0.0,-18895.41212429083,18895.41212429083,0.0,False,False,185246.1231743824,51165960,0.2563271633796273,single,False,18895.412124291008,1.7826096154749393e-10,18895.41212429083
0x1141f23fef827465cfb56e7d7753151077c29afc,66,5321785.928691807,5321785.92869181,0.13768067859853528,243.65624755462244,-2.7939677238464355e-09,0.0,2.7939677238464355e-09,1.8104628907167353e-11,0.0,False,False,121371.26064423879,51165960,0.2563271633796273,single,True,0.0,2.7939677238464355e-09,-2.3283064365386963e-10
0xb1f89b5cf8c47acd923cff6bda0c9cfa06123b5f,11,1781387.3247170695,1781387.3247170695,0.13605226198777187,240.77440614540637,0.0,0.0,0.0,0,0.0,False,False,72872.6714612975,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x03ad9259a227e44886c6b1c1833c2e79379b976a,3,4896390.461245541,4896390.461245541,0.13498850342023366,238.89185135624658,0.0,0.0,0.0,4.656612873077393e-10,0.0,False,False,35781.9253279901,51165960,0.2563271633796273,single,True,0.0,0.0,4.656612873077393e-10
0x3bf95e47565855bff7a3715fff168ce790bfafa5,5,2124165.640398929,2124165.640398929,0.13010536058787958,230.25005592847984,0.0,0.0,0.0,0,0.0,False,False,73999.48761288867,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x1f239ba1120c96856f3216707053de65451a7ec2,4,5501591.366910987,5501591.366910987,0.1295879972120326,229.33446762615424,0.0,0.0,0.0,0,0.0,False,False,86645.48426753482,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x20ab65ef518e5dd6567d795f922bbe7061acb25a,4,1634922.2290375424,1634922.2290375424,0.12602531560517274,223.02951880983878,0.0,0.0,0.0,0,0.0,False,False,122083.10286664087,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xf8439db37f1842cd4f20f03525732bda5a80b715,2,19121172.826645277,19121172.826645277,0.12521410540128422,221.59390390534048,0.0,0.0,0.0,0,0.0,False,False,3323.324712154857,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xed898209acc4ba06661a230a572cde170772a8ac,5,3784315.051912876,3784315.0519128763,0.1247384350244577,220.75210053634055,-4.656612873077393e-10,0.0,4.656612873077393e-10,0,0.0,False,False,116391.7116419313,51165960,0.2563271633796273,single,True,0.0,4.656612873077393e-10,-4.656612873077393e-10
0x92a8d5ce2ecc201be0d707f4922ab6484bb50d61,8,4954544.02578807,4954544.025788069,0.12410392767906497,219.62920021076152,9.313225746154785e-10,19.11220261450631,19.112202613574986,2.3283064365386963e-10,4.898976682113099,True,False,116362.96922737944,51165960,0.2563271633796273,single,True,0.0,-9.313225746154785e-10,0.0
0xaaa8c2da9d9f5ed5f431149048a67045e81115a3,5,2099706.0127992304,2099706.0127992304,0.12138798094618573,214.82273501733218,0.0,0.0,0.0,0,0.0,False,False,106390.1583639833,51165960,0.2563271633796273,single,True,0.0,0.0,-5.820766091346741e-11
0x1c5c1ee180a3ebfcb82470b254f1b1293c3d1b2b,18,1977567.738715152,1550406.1738048813,0.11627888943994177,205.78107370729097,427161.56491027074,0.0,-427161.56491027074,427161.56491027045,0.0,False,False,30562.52938629623,51165960,0.2563271633796273,single,False,427161.56491027045,-2.9103830456733704e-10,427161.56491027056
0x111d058872a48b44e800524da5c844a82dcdf711,52,3402111.468821873,3402111.468821873,0.11330283929197509,200.51429830373294,0.0,0.06424091236186492,0.06424091236186492,1.4551915228366852e-11,0.01646669083863607,True,False,7052.188694214269,51165960,0.2563271633796273,single,False,0.0,0.0,2.9103830456733704e-11
0x22669afc9c5c2149768c236cd10a8ab47f2774f3,4,7819770.9446459,2500000.0,0.11096371909728193,196.37471056332043,5319770.9446459,1190132.9063547351,-4129638.038291165,5319770.9446459,305063.3919306609,True,False,243220.9089757528,51165960,0.2563271633796273,single,False,5319770.944645899,-9.313225746154785e-10,5319770.9446459
0xb3e42508fa9aef0465c851bf43be5bd0725eb1a2,2,8370283.724630329,8370283.724630329,0.1095377655636083,193.85117210651717,0.0,0.0,0.0,0,0.0,False,False,62794.386770458754,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xc36d22d76c2d4108144171c4deacbcc7a46118be,2,12694826.154440854,5976417.0045033805,0.10752016940333985,190.2805918733598,6718409.149937473,0.0,-6718409.149937473,6718409.149937473,0.0,False,False,17251.34670312937,51165960,0.2563271633796273,single,False,0.0,-6718409.149937473,0.0
0x4f2e667a65fe97abf0f70fae226f796936ff2c3f,8,18952336.771964904,18952336.771964904,0.1056338817161083,186.94239086826818,0.0,0.0,0.0,0,0.0,False,False,7219.914663328011,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x194a861786dcb269c50056c53f57c73efc2dff5e,4,3173287.8638418983,3173287.8638418983,0.10545147630810796,186.61958437356293,0.0,0.0,0.0,0,0.0,False,False,121455.7961021205,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x5e308fb0f49510c2da310edb80649b8295a0807a,3,16931813.414493497,3488831.391662656,0.10348201208332683,183.13418418823622,13442982.022830842,0.0,-13442982.022830842,13442982.02283084,0.0,False,False,211014.4640951508,51165960,0.2563271633796273,single,False,13413072.726987036,-29909.295843806118,13413072.726987038
0x5b6806d7cbd40b5e35a773ee30808f9d644ad8fa,7,4952384.241978169,4952384.241978169,0.1033760069841697,182.94658484644623,0.0,4.0,4.0,4.656612873077393e-10,1.0253086535185092,True,False,83704.47420789993,51165960,0.2563271633796273,single,False,0.0,0.0,4.656612873077393e-10
0x1b7d6aa118c6d2350903e60e5c4d8aeb6f7f6c38,3,9375370.023924503,9375370.023924503,0.10259930422324332,181.57203845316133,0.0,0.0,0.0,0,0.0,False,False,108545.42193279784,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x49745a2ebd3ef7544ab3a801a34073da37327f50,11,20506727.724020828,20506727.724020828,0.10185468791139578,180.25427608984694,0.0,0.0,0.0,0,0.0,False,False,75894.62266851249,51165960,0.2563271633796273,single,True,0.0,0.0,-1.862645149230957e-09
0xbe983995bd287f9fbff89dcf76ed5fe8b5c0aa7b,5,2223950.388256151,2223950.388256151,0.10052734365612603,177.90524844309004,0.0,0.0,0.0,1.1641532182693481e-10,0.0,False,False,123362.13538294911,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x4560c1426518247f25a1774aaa32bb81daeb1f80,2,11680795.108980358,11680795.108980358,0.0979351280387927,173.31775267679123,0.0,0.0,0.0,0,0.0,False,False,42672.371567894705,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x1753a479117a37143a4e1a0160648d0160677b93,2,1948571.7866816104,1948571.7866816104,0.09786621410281733,173.19579430750588,0.0,0.0,0.0,0,0.0,False,False,209057.64766838145,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x1e0f42ff82b49711fd355f566edf7c2e724b1f87,20,2325760.41544217,2325760.4154421706,0.09547603907099896,168.96585380183922,-4.656612873077393e-10,7.404034502e-09,7.86969578930774e-09,0,1.8978551614625515e-09,True,False,197202.3461639917,51165960,0.2563271633796273,single,True,0.0,4.656612873077393e-10,1.1641532182693481e-10
0xcbef6d53d904c3f3e2d51b6ead120a34be5f7d6c,8,3446776.8694440913,3446776.8694440913,0.09368595148860093,165.79790004419505,0.0,0.0,0.0,0,0.0,False,False,42358.96425782373,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xb1764e627a568b344bc2fa25ca7fd44364105ac0,3,1652631.8236984424,1652631.8236984424,0.0892763150517152,157.9940783443858,0.0,0.0,0.0,0,0.0,False,False,120835.15507345999,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xc09bcfd8e654681d3d8bc5ef6b8cb00cb5363fb0,2,4897461.92206326,4897461.92206326,0.08842394382190133,156.48561994997624,0.0,0.0,0.0,0,0.0,False,False,160983.43650668318,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x74ad3e10c5492a3bf79f122d1e8f5c36622922b5,2,5425972.375860522,2405351.610665686,0.08830350376250931,156.27247477067127,3020620.7651948356,0.0,-3020620.7651948356,3020620.7651948356,0.0,False,False,161530.74138538365,51165960,0.2563271633796273,single,False,3000000.000000022,-20620.76519481372,3000000.0000000214
0xc93678ec2b974a7ae280341cefeb85984a29fff7,6,4774396.23469491,4121167.8654631334,0.08191663180138531,144.9694998616279,653228.3692317768,0.0,-653228.3692317768,653228.369231777,0.0,False,False,150703.19557722597,51165960,0.2563271633796273,single,False,0.0,-653228.3692317768,0.0
0xb15a654ebf31fc0a3a149c99dc4c1ea0f99a953f,2,2360501.373052623,2360501.373052623,0.08120904771171115,143.71727416173806,0.0,0.0,0.0,0,0.0,False,False,148444.97009073774,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x47330a0f12b3ca0173d370b6edaf9ec2eef7fc63,8,3154460.500198561,3154460.500198561,0.08028799308719428,142.0872653915387,0.0,0.0,0.0,0,0.0,False,False,46284.2689608209,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xf5b1ebe608b3c4b8267bb7a339f9fe2eb44fd027,5,2199710.1788755017,929232.6467201816,0.078825028924202,139.49822848461733,1270477.53215532,0.0,-1270477.53215532,1270477.53215532,0.0,False,False,89912.48734285239,51165960,0.2563271633796273,single,False,1270477.53215532,0.0,1270477.53215532
0xa30e34ce96a2e17dd6cdbcf8e175ab78b5da4aa9,12,8050055.495754343,8050055.495754343,0.07866264007973121,139.2108457022891,0.0,0.0,0.0,0,0.0,False,False,54024.080538646296,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x69a47ca9b99414c602dd1ffb2fdb6d6305301676,5,18274242.78242112,18274242.78242112,0.07814136675125899,138.28833787868805,0.0,0.0,0.0,9.313225746154785e-10,0.0,False,False,60913.03125428369,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x865befd77a06adb63c8de2e9affd836fd07b1c43,4,8870783.156862225,8870783.156862225,0.07779268882130674,137.67127558002665,0.0,0.0,0.0,0,0.0,False,False,96668.64308292685,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xc8923f7d3a718cd0453a7300e7bc4e105c5ae9d9,4,2560995.943686585,2560995.943686585,0.07767552202656311,137.46392316256447,0.0,0.0,0.0,0,0.0,False,False,124692.58174105242,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xd43fa584078e4252244d4a2a29dea662e606f90a,2,5000000.0,5000000.0,0.0769269113698527,136.13909192734567,0.0,0.0,0.0,0,0.0,False,False,66413.82508375877,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x19aa0056c226f2df3c5b7a5dc509dfb55d8dcb06,172,1270541.751824399,1104295.0133694592,0.07680179825774111,135.9176767532828,166246.7384549398,0.0,-166246.7384549398,166246.73845493968,0.0,False,False,29053.696719019077,51165960,0.2563271633796273,single,False,166246.73845493965,-1.4551915228366852e-10,166246.73845494
0x9d4bc4512c27d8297b267940e61a08324d242281,8,4224762.40534014,4224762.40534014,0.07540434979487816,133.44458428977873,0.0,0.0,0.0,1.1641532182693481e-10,0.0,False,False,97888.03481627507,51165960,0.2563271633796273,single,True,0.0,0.0,2.3283064365386963e-10
0x477f4eee7eb87773cd971f1c394d713323a0c868,16,18082866.6145527,18082866.6145527,0.07442162537991073,131.70543725935568,0.0,0.0,0.0,0,0.0,False,False,119457.22102274951,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x8a57bbf45dd1eefb4f4eb337d859d3144dc55b28,4,1908611.6219451893,628267.230612,0.0724622407099969,128.23787506365093,1280344.3913331893,0.0,-1280344.3913331893,1280344.3913331893,0.0,False,False,163858.41803643195,51165960,0.2563271633796273,single,False,1278769.7867451895,-1574.604587999871,1278769.7867451892
0x3727740e3262864ad9f0f0ec3591b3d4676a9887,2,3819797.897901932,3819797.897901932,0.07096897756457872,125.59521744220542,0.0,0.0,0.0,0,0.0,False,False,91733.79458489304,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x89e4bc17fa9af2a3243f5642ef9216527e053d93,17,5257019.166260363,5257019.166260362,0.0706860482207417,125.09451172994326,9.313225746154785e-10,0.0,-9.313225746154785e-10,0,0.0,False,False,52713.41479447917,51165960,0.2563271633796273,single,True,0.0,-9.313225746154785e-10,-2.3283064365386963e-10
0xde9e6b2fc62041fff0a66e4230f4e64a46e2fde3,3,1910817.9386986303,1846410.7358738617,0.07003994410855004,123.95108837447538,64407.20282476861,0.0,-64407.20282476861,64407.20282476861,0.0,False,False,138923.75164733807,51165960,0.2563271633796273,single,False,0.0,-64407.20282476861,0.0
0x55bcb0e975c2cc51deb07e6a08815b955941f237,5,1503672.7805435858,1503672.7805435858,0.06938302253356624,122.78852113898873,0.0,0.0,0.0,0,0.0,False,False,148567.90303019685,51165960,0.2563271633796273,single,True,0.0,0.0,-2.3283064365386963e-10
0x8a3c26c0564da01152672184757007f0c5844788,2,10055410.973954355,10055410.973954355,0.0686040262585815,121.40991586805401,0.0,4.370646631354053,4.370646631354053,0,1.1203154531497082,True,False,98591.3783934364,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xfed0d023c3044bc4fc6aa82aff9e4f6b27018d8c,3,3777887.906815548,3777887.9068155475,0.06771904869476514,119.84375339293805,4.656612873077393e-10,0.0,-4.656612873077393e-10,4.656612873077393e-10,0.0,False,False,4637.572161548124,51165960,0.2563271633796273,single,True,0.0,-4.656612873077393e-10,4.656612873077393e-10
0xcf4f00063365558500e99ee9bd4d3966e9a10e93,2,5309981.309831495,5309981.309831495,0.06605802517046919,116.90420687740968,0.0,0.6685201976448742,0.6685201976448742,0,0.1713598859242984,True,False,89086.21756328424,51165960,0.2563271633796273,single,False,0.0,0.0,0.0
0x9cc24bab8b4817320047c0734e1e65d0449f8258,5,7231339.923200142,7231339.923200142,0.06599820596566354,116.7983436355735,0.0,0.0,0.0,4.656612873077393e-10,0.0,False,False,45855.18496704102,51165960,0.2563271633796273,single,True,0.0,0.0,9.313225746154785e-10
0x37da9f5944d2755f72b21310592882ec73469d50,2,1078338.4208504525,1078338.4208504525,0.06580833277614447,116.46232125872028,0.0,0.0,0.0,0,0.0,False,False,92484.04566520479,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x81d6627d7c677405aad50c37f6bd8126d0dfb89e,7,4189434.570607392,4189434.570607392,0.06576284608492347,116.38182255251546,0.0,0.0,0.0,0,0.0,False,False,115635.79088233908,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x8f1c86a4b67dd67a46737e3540708be22934974b,16,17484537.154017333,17484537.154017337,0.06401756001832942,113.29315493245191,-3.725290298461914e-09,0.0,3.725290298461914e-09,0,0.0,False,False,120072.92851808465,51165960,0.2563271633796273,single,True,0.0,3.725290298461914e-09,-1.862645149230957e-09
0xe70f1d4c5b4c82a1151fb0fb02c304f54014c7cf,26,4815012.204085582,3817833.2266435083,0.063455283025399,112.29808210467185,997178.9774420736,0.0,-997178.9774420736,997178.9774420736,0.0,False,False,101900.95057216378,51165960,0.2563271633796273,single,False,997178.9774420736,0.0,997178.9774420734
0x40389a7a7deda4b8183a759bc754a2904373d80c,2,994762.2367710416,994762.2367710416,0.06262758053390115,110.8332804693019,0.0,0.0,0.0,0,0.0,False,False,88062.38887277756,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x01437d3ad975844e2905067aeff31913461f0e34,2,732748.0171733917,732748.0171733917,0.06187633060149964,109.50377845516407,0.0,0.0,0.0,0,0.0,False,False,68001.41535524603,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
