wallet,first_buy_time,first_buy_time_utc,first_buy_mcap_usd,n_buys_sub60k,sol_spent_sub60k,tokens_bought_sub60k
8ZatX3uYfVxH1emrDQd3erxwGsX8tdrqxH1mHiKh3GCw,1785083078,2026-07-26T16:24:38Z,2531.3316149100647,1,1.461728394,41465925.394783
Anubis512ho5t7S6LNSwoxUWdeQmX2kf3RvZ8ApHHF5w,1785083078,2026-07-26T16:24:38Z,3254.2631826325114,1,1.711727334,37770752.306904
D9gQ6RhKEpnobPBUdWY5bPQt2p3zGk3iVz6ChpUi2ArA,1785083078,2026-07-26T16:24:38Z,2207.232439401224,1,2.964654242,96449438.144093
4zQG6oUwbjRrzVCG3wMAo6xuEBXe2doupdeeekKmPYUu,1785083078,2026-07-26T16:24:38Z,2990.690420926862,1,1.451851851,34859773.819723
GMwXfLtKhgtWdLqq29pF4JbUUQA6asUeEaXtjQSB7gpN,1785083078,2026-07-26T16:24:38Z,2756.591686523546,1,1.471604938,38334739.5034
9iYFPoMEzVD8fV6r51pdhguw3VL1HKCuv4q281gXV4c3,1785083079,2026-07-26T16:24:39Z,3405.820736693592,1,0.027649427,582959.081376
852hjNqEKrz6wdRJNdghm2Js1nxewZoazaC7vrr1rMTJ,1785083084,2026-07-26T16:24:44Z,3237.3235863403606,1,1.450389422,32171568.440258
25E1W48Z1gq5uqNGuFc68vo5F3V8NdSSs1ajMopXdd8E,1785083084,2026-07-26T16:24:44Z,3511.9790640525016,1,1.727638916,35324399.028242
BJhKQNuN3Tpi5EkJ6rV5gdG5Kf1rDNWfkx4jinNmj2T1,1785083087,2026-07-26T16:24:47Z,3415.3147595232854,3,0.24444444199999998,2682779.821676
ALmjjCJmzJAZApRHSJV7eKLUboVq7wMD5fZW2zJfzz5K,1785083093,2026-07-26T16:24:53Z,2536.180938030599,1,0.217066666,6145916.051128
9yHA2HwcsHfjSLZQXPx3eJUQAnbYU3YdbfBuNxkgFQSP,1785083094,2026-07-26T16:24:54Z,3229.1660909132365,1,1.326218668,29491609.549023
DpGxaoQzvNnZsJaHWRrFXsPfiuZj6UdZ1om6eMJ3T4Cz,1785083094,2026-07-26T16:24:54Z,4025.379569616922,1,0.397109395,7083975.425099
6YZaSkJPTTEYpRHpkuqqshf8MAAgmZGRKvVVhupWE11x,1785083094,2026-07-26T16:24:54Z,3920.9991767264355,1,0.493827159,9043820.668579
9SHHN4YyEW6EJVmqt26FAdWFpMQnaoTXuo95L9QA3f6C,1785083094,2026-07-26T16:24:54Z,2626.343403695136,1,0.977777777,26733903.335625
Azxu5fAdDpko5LpHeefbCxPUeMagj6KG2edL7heBAu3n,1785083094,2026-07-26T16:24:54Z,4080.111718128911,1,0.177777777,3128809.622685
CeZbzsqje88U7GCCrAiGUr5BrZrBJ3AkQMyG9aggDiqQ,1785083094,2026-07-26T16:24:54Z,3013.9264373778,2,1.3521523069999999,30778206.89098
57stAMFvwctAjkBS76RXGoK4QKyS1QoxbGMbzFFe4DyZ,1785083094,2026-07-26T16:24:54Z,3599.603494161307,1,2.962962962,59107865.990056
9Uq8GVrvSTxGxTYBXvmGJdvbJSfNTdUFgq1HwzNW2xT8,1785083094,2026-07-26T16:24:54Z,3976.74841603485,1,0.098765431,1783407.417263
ERwFALCBpbgvxcd3Veq2hWtVvKqDK7LKwfBxyGCNBgX9,1785083094,2026-07-26T16:24:54Z,3986.9934033763466,1,0.009876542,177882.457138
42wuKdjT3h1dybTMygQshSsH57EHGseZPU9vTog4VEYm,1785083094,2026-07-26T16:24:54Z,2805.561262874974,1,1.330517913,34054514.369321
2vRhXKm7w5VMhSMHLHKA3Hb6YUneKMDxj68xTPYiwZB9,1785083095,2026-07-26T16:24:55Z,4108.438122650085,1,0.118518518,2071491.634892
F5K7wpAkG1UZEt53nu6tepNeXspFd7ZFYk162VrZ2J7E,1785083095,2026-07-26T16:24:55Z,4812.009419859206,1,0.296296296,4421539.158434
74ok3XR2RBV2XxHrGuiGVKvHTXJARbDhvTxybK4TiMBH,1785083095,2026-07-26T16:24:55Z,4394.7671252256105,1,1.29167926,21105349.152842
3Vggwn3LPougvnGa8zpYJMEN9L38tSRa45gv9odiSVF1,1785083095,2026-07-26T16:24:55Z,4000.6714555223775,1,0.074074073,1329557.302441
FhsfqVkt4mQp81LMKpbDT5jgQQsfrybyxhqwCE376inW,1785083095,2026-07-26T16:24:55Z,4651.199040610444,1,1.260779391,19464708.236905
576b6UzS3DvQRu42kezf5gsLtpyq6UEbBMahYZh7HzVo,1785083095,2026-07-26T16:24:55Z,4136.139158326483,1,1.35865246,23587774.081686
4dniuvskLMwsqB83ZVA5EmFcK5zhDZa934H3XRg4WCsc,1785083095,2026-07-26T16:24:55Z,4120.274226192157,1,0.004938271,86064.196732
2xKDETThQeNxPZAtkicq8UABrRQtyRfHTwCs57mTpFFQ,1785083096,2026-07-26T16:24:56Z,4995.248479026642,1,1.466666666,21083759.196147
6MaZ2ikXBYEJjeB4JjuWR2wX7yfJBCE3Znhww6TJH3sB,1785083097,2026-07-26T16:24:57Z,5220.510701289332,1,1.955555555,26898675.142685
EP5vZSxiDMn2iJ3yoWHjzW12avYeK8kQaTNkb9EDbVsz,1785083098,2026-07-26T16:24:58Z,5788.4390840426695,6,5.4660588720000005,45682198.696528
4MNb2YiPt6D7WHdgKLEzwqcZiQeCiD96nWncpB1jsUwv,1785083098,2026-07-26T16:24:58Z,5987.3586760325425,6,5.7072034689999995,45218628.949871
CnL6TwM9cEkRfnnmdzhySW7KZ62usfwhSnsumY3axWqn,1785083098,2026-07-26T16:24:58Z,6177.9907455395905,6,6.426737662,54114985.415364
Bj1xdck5QFew2fHV8dp3FVt45C8WRU6hH154UNYpwEP,1785083099,2026-07-26T16:24:59Z,6524.368916179283,2,0.002933332,26681.147615
EB9rURAEFFHHvcuTig6R2jfaPMzWWwmRnzeoPnigGer,1785083105,2026-07-26T16:25:05Z,5495.954081077914,1,0.976922842,12764120.359669
DRCZi1rVZVtoT3zPN6ZreCAyU6LaePpCrHRowmSKCwiW,1785083105,2026-07-26T16:25:05Z,5281.54444657559,1,0.978632714,13305540.232303
98e2YHN72vLBhhW9w8k6Rv8nYegSKP9bFGqTgJrJ84U5,1785083106,2026-07-26T16:25:06Z,5537.866124522149,1,1.114129509,14446643.191382
A8st9QNWjLcioTs5WWoE5mUhgBGUPjh9rq6TRSGumtqn,1785083106,2026-07-26T16:25:06Z,5867.562778993707,1,1.819203825,22263699.807715
BiF1EpxvBVmAtW8mJtStyuW14rTdNaS7mMgHCnVdyTcs,1785083106,2026-07-26T16:25:06Z,5388.543587891896,1,0.244444444,3257485.509002
2Y5UatxnQWGv6URdieEZxwCi2uNE2khoqRU8ZeMyZvyh,1785083106,2026-07-26T16:25:06Z,6217.438283910681,1,1.185185184,13688266.523349
BAAerD5HTir1y5nHZ7gy3n8dzpeLskNmvhCCshD1CK3B,1785083107,2026-07-26T16:25:07Z,7076.367306508722,1,1.971764888,20008682.064182
DEVA1RTJX6mAXLy9HikaDG3SPRu8mrjXnkedoivGQMvZ,1785083107,2026-07-26T16:25:07Z,7576.440264861873,1,1.939346223,18380777.048841
GqBXzbDjYviRi959rQmxVzCB7UigT3P466opp5M25H65,1785083107,2026-07-26T16:25:07Z,6591.496279378663,3,4.888888887,67008377.138110995
4Bv9Sprv71JpoXUducon6zK4ZKQrtngqfAqrb2G7MNFb,1785083110,2026-07-26T16:25:10Z,7750.41257944162,4,0.13738097,954166.5296310001
9RjpkA83GJGdxwPMPyhbyUhH13w4EzLDCVkD6wXFstsW,1785083112,2026-07-26T16:25:12Z,7772.349442830954,4,0.21511110799999997,1353243.7866439999
8SuAiRmz9gVXMMLXsrjTCfNry7qsAGHXXV4qVstpu9EY,1785083118,2026-07-26T16:25:18Z,5692.695849777848,8,4.060474162,33951583.311297
4UvPYKxeQV8qFZXpgbrLoZGDFgtmYKSR5wvUo9K3fKga,1785083118,2026-07-26T16:25:18Z,5257.849375811036,10,3.5859880349999997,31305188.646043
2x8MqmXwu5MrdJAtP5JZxTaM9VugmS7eeXgU9CrQW5xF,1785083118,2026-07-26T16:25:18Z,5485.0148574003,10,3.7300780309999997,31996988.950126
GkmAwmE1Pg7CBEwUvRQTWM8gZ5Tp6Yd77jWwkNGb4Wnm,1785083119,2026-07-26T16:25:19Z,5784.222655788892,1,0.049382715,613060.99125
5JmzK7BSzoKyXrjhTKkYGisvHEmXzwssAjunUpvk1hCs,1785083119,2026-07-26T16:25:19Z,5812.059133155643,1,0.195555555,2416094.156248
AhRrqiGvTGoNnJuwesaviHMfhBzFCdzgSQN9j8Vwbfrn,1785083120,2026-07-26T16:25:20Z,6438.438040695381,2,0.27412455700000005,2869046.344601
rQzGmujNeJhpwgU1gvJicLWoSzTEBXVHJKGg8Bhb6sU,1785083120,2026-07-26T16:25:20Z,6461.461245316054,3,0.076446964,799448.8700930001
GntwJ8SEg7RXZS5QDZsb3gzeDEtq9DfApgqhpetSJePK,1785083120,2026-07-26T16:25:20Z,6155.374805669417,2,2.803546628,30431086.270755
7cQjAvzJsmdePPMk8TiW8hYHHhCfdNtEaaNK3o46YP12,1785083120,2026-07-26T16:25:20Z,5432.241206485077,3,2.276417088,25744665.462463
A1xGP7kvUDSm5DfnbCNrDc7VZNziZnQGph4JBGT3tPHf,1785083120,2026-07-26T16:25:20Z,6384.264677045346,1,0.293333333,3299318.600107
FQTm2LutmRp4yWKpfFic1Xxgz4oEtYrFsed5xu2TR6Ji,1785083120,2026-07-26T16:25:20Z,5797.551711125024,2,2.7422585059999998,31130003.97652
TA4Dz8tpVUAErZJg7RQwwGLvgHprWEpAGNhdq7HhSzU,1785083121,2026-07-26T16:25:21Z,6494.715336392945,1,0.244444444,2702674.673642
8HjCkASq2W2U4thveYTpgqTEW9526hLAk8sMK9ihBH5Y,1785083122,2026-07-26T16:25:22Z,6583.184434186966,1,0.488888888,5332708.760529
Ak7Z5nUXctypS8d4ArHebJNCNX43gbGHYzm9Cu4Djx9Z,1785083123,2026-07-26T16:25:23Z,6648.124250065618,2,0.740740738,6162728.201861
64hP97Bwr5PubotcTeGgfhkFrGiLVVxT2kVo9M9b4AEz,1785083124,2026-07-26T16:25:24Z,6835.6285491856015,7,8.401495907000001,64996524.921666004
4Lodm2nk8y82NtDUPexvbzvMPPKyDgZ38ZzPwXFJiwvN,1785083125,2026-07-26T16:25:25Z,6808.9798148848795,5,2.2488888849999995,28679922.676434
AKYENzX6a6r3EH8svE62ZXPyUoBmGAMNzmf1eHmgRzxH,1785083127,2026-07-26T16:25:27Z,6745.574321155854,1,0.391111111,4163465.251357
9xNbwMQkTVsmhNU8PNqgDNS1Tniq3GzwHNikknc1vcxk,1785083128,2026-07-26T16:25:28Z,6577.954597412944,3,0.143733331,753756.4438479999
29zpxaxkb7FyF8RG3WjVfWCuqu4g4RSswDNqHgmtCS84,1785083130,2026-07-26T16:25:30Z,6612.6070505893595,2,0.987654318,14066312.897363
CTH937xR3V1nQABZkLaqrvaTNnnDaqvXs8C2W7dUUSLY,1785083131,2026-07-26T16:25:31Z,6792.152121584174,1,0.977777777,10337284.769789
2QQYeSvojiMxPdtvmYDGHkpQqsqJUkvFL8CvVMK66x5o,1785083132,2026-07-26T16:25:32Z,7601.934373193923,1,0.293333333,2770837.284686
ZhqQU3djMKYk5GpjK8eYLn6Uu1Eo7Muo7xknGwf2gB2,1785083133,2026-07-26T16:25:33Z,7640.869088347587,1,0.004888888,45945.295724
Fwoyopiszvzi4x89rVjL3XPBXPq3JPqy7aRoeMesBGgX,1785083140,2026-07-26T16:25:40Z,7843.940822512165,1,0.097777777,895116.520721
suqh5sHtr8HyJ7q8scBimULPkPpA557prMG47xCHQfK,1785083141,2026-07-26T16:25:41Z,8290.80982303571,21,5.623038730000001,35138817.275948
7NAd2EpYGGeFofpyvgehSXhH5vg6Ry6VRMW2Y6jiqCu1,1785083141,2026-07-26T16:25:41Z,9002.592281572735,22,8.056899712,50703238.508651
D4GtdJykHNoEaiUxDMFKapiSsqUzBgx2bZJy4WYzD3ci,1785083141,2026-07-26T16:25:41Z,12861.022714304718,1,0.079012344,441156.987744
2fg5QD1eD7rzNNCsvnhmXFm5hqNgwTTG8p7kQ6f3rx6f,1785083141,2026-07-26T16:25:41Z,9721.490951072632,22,7.848827908,46160815.626338005
9oZYF8GZYAEzg9SXZHJ2RL9jLAAf5KyPL4gvcKwGgn23,1785083141,2026-07-26T16:25:41Z,12244.030129788727,1,2.617395832,15350366.143306
Aqiah4X4siGfz44YphXN7WC1z4XYqorh62MerNTb48nP,1785083141,2026-07-26T16:25:41Z,11738.847447408532,1,0.493827159,3020808.776571
Bfd2zuMMCDS8JQvHhD7JsNE11rN6XMd1nnk9LGkpzDGv,1785083141,2026-07-26T16:25:41Z,12824.238134152085,4,0.553086412,2645293.1851890003
G6uX88CngTFquet1wjd2VuqqseLKxHcwrptHhx5fArXs,1785083141,2026-07-26T16:25:41Z,11619.78441284617,2,0.343209874,2008659.056778
5aadmi8jRy84baPoBFqh1j2w5pQRACK3GnmnQp8a12z7,1785083141,2026-07-26T16:25:41Z,11572.637896075554,1,0.048888888,303355.250939
7fkCpkeUvf9oyn7jvtDB81EjYBYagrNb3usAPsvVcCDd,1785083141,2026-07-26T16:25:41Z,12725.844477383886,2,0.493827158,2719958.6785359997
J3hJBr4CemR7ak3BZg4dMwZbPDNCoLfoVDVwCt67M6ME,1785083141,2026-07-26T16:25:41Z,11168.196695276763,1,2.469135801,15875800.923674
FxN3VZ4BosL5urG2yoeQ156JSdmavm9K5fdLxjkPmaMR,1785083141,2026-07-26T16:25:41Z,10417.844048079423,22,8.228741684999997,45221436.613417
G61u9wqqHF4fkmTCzctwjBTZaivFyis5RGrcSt4xgCyo,1785083141,2026-07-26T16:25:41Z,12784.182615355327,2,0.197530862,922491.372177
N1Gv262rmK1Bpnf4c4PRmuzsaYVGohbFiFmZWAqRdN7,1785083142,2026-07-26T16:25:42Z,13050.746021342527,2,0.296296294,1459254.7946970002
Fn8WJ5afkGJp424indxe9jqNZDjbUDPsMcCm3tP8HEeP,1785083142,2026-07-26T16:25:42Z,13092.916648438359,3,0.296296293,1504832.513079
EsyZLvAWJpsmxDY4kmnnjABALEjbBetAvbYSbjdFJ4q8,1785083142,2026-07-26T16:25:42Z,12949.732405056573,4,1.777777772,10085735.342815
Ats5PuDtcjGcGqbX6fLGcFniRsFhd4dd8jojAyufC2os,1785083142,2026-07-26T16:25:42Z,13125.09234668434,1,0.097777777,534947.932733
G1F4thH2m8N7qzuNgSGvnAEZU4hC2Kr8vp52zniPmf2U,1785083143,2026-07-26T16:25:43Z,12373.491664336329,1,0.000200001,1160.682988
5KCbUBm486ddoUFHif4FJEfXHHvJY5AkJfD51z4ZfcBL,1785083143,2026-07-26T16:25:43Z,12480.349009065634,1,0.049382715,284133.181884
FsxH9k75MdUnN7fe6Pnp115Up8Kr4A9gudyphD7R1sRU,1785083143,2026-07-26T16:25:43Z,12422.68949659518,1,0.296296296,1712711.895962
JD8myE7ZbG3najcZRYy34i29ZSzzeo1txwxe1UAP2G3q,1785083143,2026-07-26T16:25:43Z,12348.783523179685,1,0.148148146,861481.122958
79U8GwLhPXcnuUpBVeZ1rSEfVoota888W3qJik48BxoD,1785083144,2026-07-26T16:25:44Z,12474.105034621301,1,0.195555555,1125730.629044
EqmGx8P4sxfeD3fQRakm6FNY3KN6vco74wuwK2zSk5gc,1785083144,2026-07-26T16:25:44Z,12510.065740337917,1,0.019733333,113269.915048
6hQSw5JDEjVvqFes2vwGnYFq9b44Yjq9wxeNVBYJpHSb,1785083144,2026-07-26T16:25:44Z,12489.857621091945,1,9.876e-06,56.780252
98FhduSDgonNFyLThRwm3sqvkVQQTvpFaPKRD4wVzpvk,1785083145,2026-07-26T16:25:45Z,13093.002550371128,1,0.197530863,1083351.60409
CsyWmiekRbsiUhStj1pDZCBN8YDgRvFzq1f2u78nPC2L,1785083145,2026-07-26T16:25:45Z,12510.891542500562,1,0.977777777,5612102.897865
SQHK48QT8SY1vYN44iXji7wQ6CJek8AjfX6mBp47TZq,1785083145,2026-07-26T16:25:45Z,12817.393798284314,4,4.4244921559999995,48656075.052468
5eCQyHwCQvMvdBcNzfPqHnVGKnuT9zWYEBf2izX1gCUs,1785083146,2026-07-26T16:25:46Z,14231.137137320733,1,1.49207632,7528789.526884
31iRQFxAApGY6LAXm16QDXmPFHSeY2mP4dW96P22iTBV,1785083146,2026-07-26T16:25:46Z,13294.123663687027,3,2.444444442,11296001.716985
JNRocsoxuUaHVb6X2ZPEtW4QcRQ7yzeDKtyZ6EqLaMk,1785083146,2026-07-26T16:25:46Z,13713.350132366404,1,1.441257014,7546952.059342
9ERrNvQtSfNEqMKBw1V3zHWMZUPNM5DxH4q5UNnZKz2c,1785083147,2026-07-26T16:25:47Z,15141.475537653558,3,0.39506172500000003,1730416.544207
7WrdEx9stVV5wMdYeV8saCDremofiHF7M7eqQerNNf94,1785083147,2026-07-26T16:25:47Z,14925.634754374134,3,2.15111111,9418362.418781001
FdVruyvfjeKM2AtgzeSoohrHT6dxoUJ5QEYwwWfPxCEg,1785083147,2026-07-26T16:25:47Z,14453.613842671002,2,2.688888888,11076837.539898
5UqokWafd7zWSD1pc3zUyERz6gzEqvk53yDcYmpXFt5S,1785083147,2026-07-26T16:25:47Z,15105.19404764347,1,0.098765431,469518.14054
2DfZvY9U9mt3T6EFDzfXb7jWm83N6y2LUh45TWYJEe7d,1785083147,2026-07-26T16:25:47Z,14765.034806653768,1,0.004888888,23776.577194
CPufBBeZG1cWP26Jupo96Exjb4XwzzsKedxH1KoHx7a5,1785083148,2026-07-26T16:25:48Z,14877.41931550229,1,0.009876542,47670.64557
J9RY5ZyiK5C1q8Fgs1RJitbKu39ZJp67NG2r5NnxGrA,1785083148,2026-07-26T16:25:48Z,15033.019101925116,1,0.097777777,467054.61958
6gFqpfzzjtNYCWtJ6xxoYTJR1P7NiZPfx8z93Sxh3oUh,1785083149,2026-07-26T16:25:49Z,15000.765036720779,2,0.977777776,4594732.097311
5XLgwbdpRv99TPc45FeNiRWqPgwDfuvJ5fAwFHcKLnoq,1785083149,2026-07-26T16:25:49Z,15274.364151132953,1,0.097777777,459674.84789
EQcBffX5pXLTKZc3z9N684H29vZs9rfpUYxuDhRzexKf,1785083149,2026-07-26T16:25:49Z,15108.585105095206,1,0.098765431,469412.759197
J9R7WdUjPYYj5NhortVQJfunPQGXpVhFXotzVJbZsxRd,1785083149,2026-07-26T16:25:49Z,14893.586011182539,2,0.197530862,892611.411014
4LmQ98faZpeZrHizD4chtAtFPw28BHP6uToC5FQR1gcU,1785083149,2026-07-26T16:25:49Z,15144.689237208693,3,0.391111109,1920349.239644
EjjoeDidxi9xYRcyatxC6zUqYSDDN8zQ9Bq2D3nqgRSZ,1785083149,2026-07-26T16:25:49Z,15164.470184498558,1,0.009777777,46300.598898
AXAJSuxtNDis9u3dCTaMMquiyFrcxAfbcMWdwh8GEPgN,1785083149,2026-07-26T16:25:49Z,15211.230695913562,3,0.7333333320000001,3043437.134454
EyZCZL5qm5yiL5NJyrZVWPp1hKcbvB9bBrmu8z8PCYDL,1785083149,2026-07-26T16:25:49Z,14866.688498443682,8,0.488888882,3642919.543212
1nWYcNbizMn34vsUjBSH85QZfoLaZpQuXiGZPjKJMFG,1785083151,2026-07-26T16:25:51Z,14994.955229735078,1,0.000977777,4682.398434
9HqLLaZFQAwycWXRXNkYPZh9ihWMoD82w2ZjJ7bshwJ6,1785083151,2026-07-26T16:25:51Z,15085.452547371411,1,0.493827159,2350662.884299
FAoLSqAkBJyKYwzdBHdTBeXymvXPPcTczKozhZbGtxB4,1785083152,2026-07-26T16:25:52Z,13740.075478531118,4,0.395061724,2494252.614965
FT9AgC7PG29RVxp2KRiMYkP8tMCP62ed4S89B5e9d5jC,1785083152,2026-07-26T16:25:52Z,13774.506545769833,4,0.322568886,1534337.0585150002
DEMHeTJ53B617pjwzvBMyFKofwbket5PweDF4A85jf6a,1785083152,2026-07-26T16:25:52Z,14116.510334278213,1,0.092684341,471468.561097
9cVAhv6wSJRLXCiMTEXaVssAo8ydwYipFVMJNzg1Cwhi,1785083154,2026-07-26T16:25:54Z,13523.47289183007,2,0.254751189,1259635.3467930001
2ciTxMWCzn3kNoqYYnFT2mzJLX72k1ermzGRcUQ33d4M,1785083154,2026-07-26T16:25:54Z,13550.5156240903,1,0.049382715,261693.456791
CnVuvZ6VGMdMi33gN6rNESChWRYLcRE3aH6wFop76VK6,1785083158,2026-07-26T16:25:58Z,12796.146499684692,1,0.024857696,139493.956016
8RCLhQfcQ9pmuDfxW1r2WgrEchPTTH7d6JFdqTAouW6q,1785083159,2026-07-26T16:25:59Z,13590.455221431243,1,0.048888888,258315.149551
HL6yX8pZRxa9nyVXTbPytajBa1eSdswmAdn7oYNjDVjF,1785083159,2026-07-26T16:25:59Z,12851.566915868649,2,0.791999999,3813273.1049539996
2CRdWmdefARgG5XXjhwwLKjaEC8hFbZYTFohtigmmHMd,1785083159,2026-07-26T16:25:59Z,13238.11660424779,3,5.925925923,30897754.625967
A7UQbWX8GZkNBRQW9AmMgwa5dbdvt53mmmq9c1bgqVmU,1785083160,2026-07-26T16:26:00Z,13594.60403144025,1,0.001955555,10329.449924
JDMFX2Ecv2xKr7dkzPpbDmrJzfe28LckopGB1Y7LpVm8,1785083160,2026-07-26T16:26:00Z,13568.722619098005,1,0.146666666,776186.665336
7gsLLbtfS59f4zciTumcYrGbfYCWHmm2hdUYqkuJ95Mf,1785083160,2026-07-26T16:26:00Z,13498.484177263485,3,0.591604935,2690836.713184
DjPpp2Jv7sQMWdAanxXi6ExiFUePdiR9RRNPoJpegnyV,1785083160,2026-07-26T16:26:00Z,13546.281985533125,3,0.293333331,1522139.5284270002
BbrqKd1Cg6grigK2Y4N4eMLB8BM8RZeKWC1m9TGMJUUM,1785083162,2026-07-26T16:26:02Z,13466.879846796712,1,0.004888888,26068.546972
HeFV34V39uxkxMRyVifL2zS8p2N5QeCTjGechERZRjj7,1785083162,2026-07-26T16:26:02Z,13583.699224250799,1,0.117333333,620264.710322
8QNewGMWM2L59efVAoMUHsLBvMsu3qGQwPXFWBxeMP4a,1785083164,2026-07-26T16:26:04Z,13437.64855276169,1,0.491358023,2625720.502789
F5ugfa5tqJ8sUKW9grZ3wQwdMXuTQiKANffcDtwTpuAH,1785083165,2026-07-26T16:26:05Z,15690.133781468281,3,6.518518517,29126695.504518002
xyzfhxfy8NhfeNG3Um3WaUvFXzNuHkrhrZMD8dsStB6,1785083165,2026-07-26T16:26:05Z,14848.00291538042,5,7.007407407,32884784.09984
5ZUp9q4NRz7BgpL4PVWo1FaX6rhusRK5tNmyv3kcotTL,1785083165,2026-07-26T16:26:05Z,14029.094959150318,3,6.518518517,29399031.018552
3JD7zrZVXfGozgaSrnn3GzAcGsHCM5ATazX8EqwJqZWY,1785083166,2026-07-26T16:26:06Z,21084.693532259018,2,9.777777776,41576464.565255
6xWDFHkSHHUNF2C3JqcJB72h9kMQ6eKLDRSftvkKyqn6,1785083166,2026-07-26T16:26:06Z,22328.66113165001,4,4.155555553,22449255.810233995
DpLyDsrVNTqdSkPjcKB1anHJDsCaMm9worDmavpFyXuR,1785083166,2026-07-26T16:26:06Z,16098.640281749076,2,0.179005141,804245.260291
AiZmc96qy4sDHSRmZQYJbRnykikbKGCt25sZQYdZ52Rb,1785083166,2026-07-26T16:26:06Z,19374.531200074685,5,4.492056089,48450264.52592701
4CRdPC5wqhQxNBLVAY2YN9NYbgwfGL23dNzmQMixhzLW,1785083166,2026-07-26T16:26:06Z,20047.806763408513,2,0.026748979,124946.288508
BaiyK1aJeypxRszgWEUvAanVjNhdkDhk1Zbcu49XVeXq,1785083166,2026-07-26T16:26:06Z,16722.18963726555,5,4.480520606,48825343.164133
9fwGq3uqfedVbwuRLr14u43DFVRWiLRYtcW6oFvTfwu3,1785083166,2026-07-26T16:26:06Z,18021.904535760747,5,4.7163121939999995,48098464.568296
4af4XvX2qNeEZbXoT1uCcbjEjgqY5JkLHn1UwNevqNbi,1785083167,2026-07-26T16:26:07Z,22289.673690178195,1,0.049382715,159090.766615
6eLZ288gwV5pmLPPdiDupFMr5ueuG3Y3L4WDK1kRmQP,1785083167,2026-07-26T16:26:07Z,22267.655789336717,1,0.049382715,159248.073013
3pBVyQRZmvue1biZonm8w9DZHPZJPvVZnwQQLY5PzGSe,1785083167,2026-07-26T16:26:07Z,22579.474473965645,2,0.977777776,2894342.831634
9vEY2iFm98uAALpBkZqzWKQh831C9m999wgttzvBHEcf,1785083168,2026-07-26T16:26:08Z,21175.811228574337,1,0.488888888,1657844.647623
CNZfgxuxUkhUgcUQdYSR7LTWEHbBbpsDe3bWDnpgLVTn,1785083169,2026-07-26T16:26:09Z,21075.603001543303,3,0.195555554,802956.078087
3xotZWk2hvQRVwDgkb3XB2nn6kL27zx9hiKwY7m2wzE3,1785083169,2026-07-26T16:26:09Z,20953.439689969604,1,0.244444443,837719.383552
5veTCy9eDaL66LqABfpywN6jr1s7zaXP4uit8sMRAaHA,1785083170,2026-07-26T16:26:10Z,19790.129032046145,3,0.0029629619999999995,11050.085324
omegoMAe1AMY5MFKQQr3JwXVy8F4eCvmBAfcpo8XAfq,1785083170,2026-07-26T16:26:10Z,19559.93186965614,6,6.964119974000001,22804541.691584
GvLED9AJquasBJ9Jb4zFsrpkib8pkRBHdeUK7hTtMhGj,1785083170,2026-07-26T16:26:10Z,19061.463637334928,2,0.146666665,698052.543405
